Values,Values_00_43_17,Values_00_53_14,Values_01_03_03,Values_01_13_14,Values_01_23_35,Values_01_33_56,Values_01_44_17,Values_01_54_38,Values_02_04_59,Values_02_15_28,Values_02_25_45,Values_02_36_33,Values_02_47_27,Values_02_58_25,Values_03_09_15,Values_03_20_13
1.5516013341676556,1.554507075859534,1.5551137212462158,1.5537465039922131,1.5507074769651794,1.546541963649133,1.5416533794154563,1.536319305558228,1.530738921349287,1.5250640943642135,1.5194160972699542,1.5138939067415036,1.5085781737986668,1.5035332185193937,1.498808304024047,1.494438801914631,1.4904474957191096
1.5931557559521108,1.596989185276715,1.598532958721541,1.5981554372801936,1.5961304558682787,1.5929818590487608,1.5891011398046342,1.5847589395672732,1.580149895842934,1.57542254816554,1.570695549569062,1.566065753212817,1.561612087967097,1.5573975032522769,1.5534702101489175,1.5498648208090695,1.5466036289247573
1.630997889182216,1.6356788474391948,1.6381131676060467,1.6386975307846627,1.637670305612947,1.6355302905755236,1.6326549770471042,1.6293067279335502,1.625674692117372,1.621903349890767,1.6181081310681684,1.614383246724652,1.6108054499640467,1.6074359212517646,1.604321471329482,1.6014956507216584,1.5989800036256046
1.6648986897696132,1.6703425487565238,1.6736169198127846,1.6751314782040814,1.67508181377496,1.6739381400454896,1.6720618862710586,1.669705807256343,1.6670526213897277,1.6642420221044267,1.6613856156426583,1.658574455737498,1.655882669728549,1.6533692748951034,1.6510793379170476,1.649045050583941,1.6472869534156003
1.694633024652015,1.7007505927605515,1.704810614196729,1.7072197769028143,1.7081235034116795,1.7079599160293386,1.7070723449828795,1.7057026208277113,1.7040260986270044,1.7021769648350262,1.700262408802299,1.6983698186407887,1.6965702530477331,1.6949201792581157,1.6934625838404205,1.6922280106928391,1.6912357506139037
1.7199827947469062,1.7266802881450567,1.731467737282712,1.7347320548833198,1.736561020459468,1.7373571972971622,1.7374438092947877,1.7370504652189107,1.736344237736127,1.7354530981695149,1.7344792369661872,1.7335058793831966,1.7326005835472982,1.7318168907340017,1.7311953823200037,1.7307646761245572,1.7305425780640555
1.7407406980181095,1.7479197943437583,1.7533727962947292,1.757449083440788,1.7601712196013946,1.761902787259866,1.762944933626266,1.7635137729195072,1.7637671955929954,1.7638262667490765,1.763787612010108,1.7637298120643825,1.7637165076374113,1.7637979528753216,1.7640120133011463,1.7643851165357662,1.7649333620962389
1.7567145614781368,1.7642725526038696,1.7703258510550344,1.775167400605218,1.778746872191814,1.781385501373549,1.7833604340936076,1.7848730493454583,1.7860711811817744,1.7870683202491957,1.7879549828398738,1.7888046437804617,1.7896766291238355,1.7906175634767534,1.7916623038338804,1.792834840701845,1.7941493620491547
1.7677321294017356,1.77556218869571,1.7821475290782978,1.7877044278976393,1.792101876975907,1.795615466386954,1.7984964724824006,1.8009303389612932,1.8030540022272448,1.8049727396224733,1.8067704409637373,1.8085150396936127,1.8102611742635,1.812051520310655,1.8139176552831424,1.815880906004463,1.817953362766063
1.7736461441136853,1.781637721737242,1.788684355762121,1.794903909910145,1.8000768008634276,1.8044297564654213,1.808186383545685,1.8115150408393663,1.81454096711366,1.817360624272412,1.8200507923822395,1.8226734595622085,1.825278233188428,1.82790354790512,1.830577456017383,1.833318417585529,1.8361362606834954
1.7743395237603528,1.782378881055173,1.7898141985106115,1.796641472891809,1.802544543618408,1.8076981579110791,1.8122965352615272,1.8164898611670923,1.8203909272831968,1.824086822725388,1.827646775540422,1.8311264624346024,1.834570151128716,1.8380117752913872,1.8414756457750696,1.8449771794306984,1.848523801650252
1.7697303964715858,1.777701286681002,1.785451576165283,1.7928300502033194,1.79941587137992,1.8053288048228708,1.8107320620544245,1.8157566404809613,1.820502195750269,1.825045940348208,1.8294491566845648,1.8337608884853915,1.8380197958649287,1.842255088403263,1.8464871524415736,1.8507282149682305,1.8549831847325127
1.759776721324451,1.7675612187759984,1.775552553804765,1.7834248904689949,1.7906445314045107,1.7972733952364417,1.8034421780666832,1.8092617605342995,1.814818044613348,1.8201779250115564,1.8253944015566768,1.8305096149154767,1.8355563962353048,1.840559049739748,1.845533891496457,1.8504898449479408,1.8554292171322677
1.744480222769068,1.751959695878756,1.7601189362832483,1.7684278564917555,1.776231651761767,1.7835316879058676,1.7904247677435952,1.7970008256764265,1.803331474418142,1.809472921795316,1.8154696129375727,1.82135657394242,1.8271606382529249,1.832901070367176,1.8385900116938951,1.8442330045931172,1.849829700573723
1.7238893575967975,1.7309455729362213,1.7392014640304396,1.7478907123576175,1.7562291183702432,1.7641549679489774,1.7717299384318033,1.7790223004812156,1.7860889346599438,1.7929750739912256,1.7997164095949492,1.8063407069964388,1.8128686917743144,1.819314506178889,1.825686057962992,1.831985470138309,1.8382097184284194
1.6981010571165516,1.7046173924875143,1.712901736284339,1.7219171169976442,1.7307416417355008,1.7392481886751303,1.7474622381024945,1.7554298032552262,1.7631926921818817,1.7707849648201994,1.778233439176989,1.785558546180453,1.7927748575270626,1.7998913672265653,1.8069117395741272,1.813834682213499,1.8206545106001337
1.6672610396473055,1.673123774453265,1.6813726390555694,1.6906630944343222,1.6999272773351604,1.708970547981448,1.7177812916844364,1.7263828046436602,1.7348015930354015,1.743060442354052,1.7511772649962225,1.7591651608781165,1.7670325708306605,1.7747833753069535,1.7824170379428337,1.7899288999278835,1.7973106697578571
1.6315625431429013,1.6366621852331378,1.644817111231739,1.6543358075276793,1.663996220309306,1.6735343142693937,1.68290066573931,1.6920955363562131,1.701130018635571,1.7100156248101388,1.7187614207271635,1.7273732608914765,1.7358535511985034,1.7442011572414062,1.752411440172559,1.7604764707966167,1.7683854434431292
1.5912434130242226,1.5954760136960109,1.603485170938561,1.613190552066624,1.623207786008961,1.6332018082174884,1.6430848627762182,1.6528340065325648,1.6624449282836895,1.6719179742269423,1.6812535173817358,1.6904503372708743,1.699504976238459,1.7084114499689524,1.7171611725948916,1.7257430893211003,1.734144013802796
1.546581576198772,1.5498499802085282,1.5576692255444289,1.5675259914624358,1.5778655930059178,1.5882805530087198,1.5986444536122404,1.6089111259128164,1.619060988047987,1.6290834345028251,1.6389703947826595,1.6487138296039452,1.6583046655186997,1.667732300400609,1.6769844149310595,1.6860470229198283,1.6949047321067674
1.4978890262858595,1.500104002348323,1.5076977895405257,1.5176777559385002,1.5283110711212662,1.539116713466023,1.5499294655706466,1.560680059561511,1.5713338974805866,1.5818697419133736,1.5922714223118382,1.6025244213241256,1.6126143729421296,1.6225263558199956,1.6322445884022567,1.6417523964073657,1.6510323974598258
1.4455045436195548,1.4465857433830045,1.4539278405534075,1.4640106392608183,1.474915528928649,1.4860870588534678,1.4973212606991606,1.5085260370720253,1.5196521453354952,1.5306681371602062,1.5415501756648435,1.5522776873601325,1.5628314095568976,1.5731924644639637,1.583341935295586,1.5932607506180816,1.6029297936455875
1.3897854457616976,1.3896621455853655,1.3967361231053796,1.4069097084587978,1.4180711004100026,1.429589771919923,1.4412232283873327,1.4528569465321868,1.464427519744418,1.475893804018546,1.4872248138709343,1.4983944172925916,1.5093789187073785,1.520155906857614,1.530703709244934,1.5410011932010992,1.5510278010307694
1.3310987319041645,1.3297103213929735,1.3365097833753103,1.3467707181790336,1.3581809691378088,1.3700345078938867,1.382050700240482,1.3940931232471894,1.406084786132311,1.4179754494450734,1.4297275724512992,1.441310030461018,1.4526952202153098,1.4638576746191572,1.4747733928371678,1.485419558036526,1.4957744998265707
1.2698120084093312,1.2671082016417816,1.273636746111651,1.2839902509301993,1.2956492998107074,1.3078321405160531,1.3202205304187065,1.332656781552866,1.345050985458068,1.3573444812296036,1.3694938316566143,1.3814635442882404,1.3932226867548645,1.404743261460178,1.4159994085804948,1.426967040445116,1.4376237329024333
1.206284581906075,1.2022253404469376,1.2084962456606791,1.218956005949585,1.2308713093679045,1.2433846357398168,1.25614078950792,1.268961544350677,1.281744813187555,1.294424248665077,1.3069512296964776,1.3192865696226797,1.3313966296374882,1.3432514466143526,1.3548238061568705,1.3660887935371226,1.3770236157139268
1.1408590841221935,1.1354142539863257,1.1414499000168163,1.1520376359421556,1.1642238863693597,1.1770754704448934,1.190200997217501,1.2034025029475777,1.2165665182491563,1.2296197915691307,1.2425092718331487,1.255192789009536,1.267634654501684,1.2798035353671031,1.2916713944485851,1.3032129576943947,1.3144054685720852
1.0738539305213222,1.0670026071179874,1.0728336517109756,1.0835784644651831,1.0960570998707757,1.1092609454260929,1.1227632507959404,1.1363471713211235,1.1498886929179566,1.1633084750231233,1.1765498187204362,1.1895683068888394,1.2023268811378176,1.2147934557811315,1.2269397219532552,1.2387405309974509,1.2501735829668146
1.0055568447674257,0.99728648964397,1.0029508247504102,1.013888340035315,1.0266868606265092,1.0402626621719862,1.0541545252640352,1.0681276173636347,1.0820482424682518,1.0958318047488371,1.1094187547506522,1.122763178062638,1.135827339088382,1.148579028264856,1.1609902269453665,1.1730364063730143,1.1846961518492518
0.9362195974159172,0.926524937799509,0.9320664577664942,0.9432377915185196,0.9563889038181989,0.9703613374966344,0.984660324568627,0.999033955361936,1.013339724055127,1.0274886177762044,1.04141903618633,1.055084319211286,1.0684467486443363,1.0814746222485478,1.094140776071159,1.1064217983302944,1.1182975906706216
0.8660540170553204,0.8549357636201187,0.8604029778119296,0.8718535511544513,0.8853941620569399,0.8997920276229963,0.9145197584884912,0.9293092780832354,0.9440101369628348,0.9585297344586382,0.9728052091306396,0.9867898975217668,1.0004467852620926,1.013745301856528,1.026659696989524,1.0391681684502,1.0512523616946765
0.7952292494684892,0.7826926696169846,0.7881371915918621,0.7999154216849137,0.8138855054536165,0.8287407394299153,0.843922024434126,0.8591460094700507,0.8742551474339759,0.8891540575297453,0.9037793857003082,0.9180851875784756,0.93203582138786,0.9456024573890984,0.9587613046394206,0.9714926518720848,0.9837803063549873
0.7238701752384114,0.7099235589188438,0.7153985017980684,0.7275543932216568,0.7419957530538293,0.7573423324556773,0.7730041975912335,0.7886835817375472,0.8042166526261098,0.8195060238342569,0.8344885853776848,0.8491198050227169,0.8633660558443479,0.8772008344767795,0.8906028347096505,0.9035549000271118,0.9160434025008225
0.6520568436193732,0.6367098968591293,0.642268200815547,0.6548518589035192,0.6698068021339286,0.6856795562482264,0.7018501726555288,0.7180072792544261,0.7339815256138127,0.7496742505317993,0.7650232835015018,0.7799861593183315,0.7945318736521912,0.8086368044161505,0.8222826285096562,0.8354551845151492,0.848143792098298
0.579824747008915,0.5630869458027244,0.5687796596047957,0.581839743599968,0.5973496866216225,0.6137830317578651,0.630490563699756,0.6471480540106705,0.6635813449126663,0.6796911782466425,0.6954169686272963,0.7107189268156036,0.7255692371034396,0.739947676248433,0.753839369623375,0.767233562368073,0.7801228794979143
0.5071657493875525,0.4890446836594441,0.4949192182391014,0.5085013485332343,0.5246053643245798,0.5416319737652916,0.5589033568860821,0.576083105409693,0.5929928994493668,0.6095335004961888,0.6256464967176942,0.6412953309321008,0.6564558939068476,0.6711118355089845,0.6852521564558955,0.6988698860427646,0.711961282872458
0.4340294983211401,0.414529233293421,0.420627602253204,0.4347727331453744,0.4515060516953259,0.4691554706047187,0.4870151299674265,0.5047370362052644,0.5221392790009267,0.5391231878094381,0.5556330490849152,0.5716360348705174,0.5871122064269662,0.6020495123722287,0.6164412122034995,0.6302844585261362,0.643579438086573
0.360325185540252,0.3394446662649439,0.3458017263119123,0.3605444938690468,0.3779369639965809,0.3962341773357688,0.414702693089093,0.4329834374990088,0.4508914013592705,0.4683289561627237,0.4852435421530445,0.5016064936066151,0.5174024474528522,0.5326240233229353,0.5472690750053116,0.5613391749657085,0.5748386951054303
0.2859235670041806,0.2636550914328493,0.2702967952623677,0.285663849334946,0.3037383697532464,0.3227023304869469,0.3417950581490646,0.3606468091093557,0.3790698815613579,0.396968084054716,0.4142923922883466,0.4310186671560966,0.4471364632473519,0.4626433858880937,0.4775421667130789,0.4918390481502298,0.5055428031013088
0.2106592225200857,0.1869870095062761,0.1939286847984867,0.2099370151900608,0.2287079433471175,0.2483500686557096,0.2680757211998318,0.2875047997851788,0.3064472274574757,0.3248085621320713,0.3425436191155167,0.3596330779824165,0.3760716860836265,0.3918622878578562,0.4070127207662203,0.4215340973397127,0.43543976279179647
0.1343331146376612,0.1092319957709599,0.1164766667593872,0.1331319360544275,0.1526034854086742,0.172926130377458,0.1932853307185852,0.2132908411904054,0.2327504363581956,0.2515716506654752,0.2697133629531282,0.2871612883069399,0.3039155719894268,0.3199844865472339,0.3353811444719373,0.3501216753882987,0.36422412046703095
0.0567155889150428,0.0301498570678385,0.0376866295774427,0.0549815292254502,0.0751461692527503,0.0961410906946981,0.117124905930714,0.1376973421956192,0.15766416127554,0.176935015032283,0.1954729878595403,0.2132689698751193,0.2303286370743734,0.2466658120819729,0.2622989900930678,0.2772494088260173,0.2915398785209331
-0.0224499504357896,-0.0505274975846744,-0.0427249607111949,-0.0248123087941621,-0.0039754303893088,0.0176713973532731,0.0392598702976425,0.060379712304334,0.0808347188629264,0.1005367141784846,0.1194530477544443,0.1375798457945185,0.1549283738987228,0.1715180577347835,0.1873728190941519,0.2025190363606296,0.21698430886955283
-0.1034423710296494,-0.1330911476036628,-0.1250660262943662,-0.1065735931123479,-0.0851001797756601,-0.0628354405946624,-0.0406747413549746,-0.0190384221306161,0.0018753074058003,0.0219804146462257,0.0412484920028394,0.059680884229743,0.0772944306975085,0.0941141428183096,0.1101693474409912,0.1254915358117369,0.14011306114373692
-0.1865567573902908,-0.2178488134499225,-0.209662362079954,-0.1906456217967626,-0.1685876745991353,-0.1457540789016007,-0.1230674619317708,-0.1009583619787792,-0.0796271119755273,-0.0591577109301905,-0.0395744253734067,-0.0208707870782058,-0.0030244731908071,0.0139950254755558,0.0302223529243584,0.0456940237475504,0.060447052926808104
-0.2720965170388817,-0.3051166092040259,-0.2968491667643544,-0.2773823454695394,-0.2548094824083313,-0.2314724774733451,-0.2083214469761498,-0.1857973209590919,-0.164102744292528,-0.1433198668902804,-0.1234689920282411,-0.1045386982328937,-0.086501342535552,-0.0693210760140741,-0.0529580918249844,-0.0373710038497009,-0.02251828533913327
-0.360363156073268,-0.3952083947049477,-0.3869601089484154,-0.3671372122640709,-0.3441378047949897,-0.3203804078304881,-0.2968428497275335,-0.2739766869794323,-0.2519871243995166,-0.2309547146151133,-0.2108960460392647,-0.1917949854234212,-0.1736188034000841,-0.1563265376580586,-0.1398734382488859,-0.1242134612939704,-0.10930077635424766
-0.45164322575258,-0.4884222200412523,-0.4803134092179316,-0.4602489565675791,-0.4369310152549072,-0.4128547721439552,-0.3890259476856961,-0.3659069788321716,-0.3437059237223767,-0.3225020470523053,-0.3023085340837508,-0.2831048470207104,-0.2648534699461219,-0.2475086186728733,-0.2310208831002932,-0.215339835846616,-0.20041560810113238
-0.546191981213365,-0.5850233956975833,-0.577194459448755,-0.5570238396342471,-0.5335155672261522,-0.5092412147320705,-0.4852344880141886,-0.4619689522916215,-0.4396558411209529,-0.4183734862028669,-0.3981320355127845,-0.3789069123980598,-0.3606561745467217,-0.3433295679353196,-0.3268733648314568,-0.3112330863437934,-0.2963551458346601
-0.644213384555838,-0.6852238148132502,-0.6778345942649808,-0.6577139437600554,-0.6341638599996855,-0.6098315993563433,-0.5857788106668266,-0.562490400058221,-0.5401811080446529,-0.5189287197260541,-0.4987407547039997,-0.4795890125345262,-0.4614275374110744,-0.4442020117442946,-0.4278547870583392,-0.4123277184222352,-0.39756387370873314
-0.7458362362375016,-0.7891573093791828,-0.7823857866718466,-0.7624912797609668,-0.73906780873299,-0.714837084315741,-0.690888466578706,-0.6677183480170656,-0.6455452955064503,-0.6244469492957276,-0.6044286396320221,-0.5854589958522028,-0.5674885049877103,-0.5504592383596603,-0.5343100711058875,-0.5189796253045148,-0.5044080424607507
-0.8510864628057766,-0.8968510722590962,-0.8908912934312914,-0.8714177235820694,-0.8483081228493787,-0.8243567869056146,-0.800680308959324,-0.7777866117505532,-0.7558983723338175,-0.7350934854557873,-0.7153755465895435,-0.6967104944303995,-0.6790457476157102,-0.6623202553090926,-0.6464698994432517,-0.6314305420935079,-0.617139857581228
-0.9598559225949702,-1.0081935196118497,-1.0032526244825115,-0.9844111514873918,-0.9618196549289324,-0.9383423902841976,-0.9151224003720682,-0.8926790446164357,-0.8712393338350711,-0.8508817953207364,-0.8316087441521229,-0.8133839201191245,-0.7961521821854255,-0.7798498713858256,-0.7644103881076109,-0.7497673379535793,-0.7358564188020442
-1.0718685180566152,-1.1228994084494073,-1.1191936604387085,-1.1012086012288889,-1.0793536475734922,-1.0565595179517138,-1.0339945566505546,-1.0121892927216405,-0.9913752091601566,-0.9716318032161024,-0.952960547343616,-0.9353234715838908,-0.918663390283452,-0.9029145627645132,-0.8880084361349145,-0.8738768825415556,-0.8604541354660397
-1.1866449449022038,-1.2404735835070968,-1.2382233157851326,-1.2213278728512251,-1.2004383037856838,-1.1785473101892394,-1.156846968262128,-1.135878501448454,-1.1158778940805414,-1.0969258912749076,-1.0790235277202431,-1.0621315952918131,-1.04619137088807,-1.0311355572889922,-1.0168941801282383,-1.0033979081316435,-0.9905800319075417
-1.3034680282170432,-1.360175370626652,-1.35959880803866,-1.3440296635759106,-1.3243398044881411,-1.3035783514599373,-1.2829590702451328,-1.2630331638484895,-1.2440410159759572,-1.2260648207157443,-1.2091055316752048,-1.1931231421306718,-1.1780578766884489,-1.1638413915589525,-1.1504028124952737,-1.1376721283953948,-1.1255822049266153
-1.4213512575478051,-1.4809863230601752,-1.4822923076361847,-1.4682830698920433,-1.4500266589889723,-1.430621882820278,-1.411301639098451,-1.3926261299720728,-1.374839887306927,-1.3580266639441327,-1.3421876277482918,-1.3272823680096435,-1.3132505070197815,-1.3000231357022896,-1.2875289775695498,-1.2756978449999083,-1.2644626792785112
-1.5390137622810405,-1.6015846854700295,-1.6049644315375875,-1.5927380077471802,-1.576141021257943,-1.558314009393222,-1.5405058995013132,-1.5232846286422987,-1.5068984635827618,-1.4914327238913292,-1.4768890157065526,-1.463226863576628,-1.4503856910360202,-1.4382964641903029,-1.426887965113155,-1.4160902992436952,-1.405836952890259
-1.6548654398725071,-1.720330437010527,-1.7259485711177451,-1.715708661477979,-1.7009811972982352,-1.6849392382488493,-1.66884408189195,-1.653269844004097,-1.638467944987859,-1.624525172009755,-1.6114437164080089,-1.5991833149452974,-1.5876835411818695,-1.5768756262598478,-1.566688823691088,-1.5570539556967504,-1.5479054789545807
-1.7670061413581657,-1.83526497982959,-1.843250275420284,-1.8351723315768744,-1.822499858996433,-1.808428003823096,-1.7942262260975173,-1.7804729761673603,-1.767422080887334,-1.7551615895333796,-1.7436943476693048,-1.7329805162808776,-1.72296010830753,-1.7135649525607686,-1.7047251305656517,-1.6963725493084525,-1.6884430060430424
-1.873242537278125,-1.9441292474515544,-1.9545656291686784,-1.94878778617708,-1.938322234252798,-1.926374614208779,-1.9142178258418088,-1.902432539664044,-1.8912740867046127,-1.880831473654313,-1.871108195880096,-1.862064987614562,-1.8536425306284423,-1.8457735240108493,-1.838389172635976,-1.8314227736990776,-1.8248117717415324
-1.971125389750929,-2.044403063728872,-2.057321603790595,-2.053936251905959,-2.0457875705962114,-2.0360790790194545,-2.0260819389893507,-2.0163766884982675,-2.0072191248884974,-1.9986988216160624,-1.990819855367996,-1.9835436260428707,-1.9768116574788048,-1.970557732800159,-1.964714413193204,-1.959216625780784,-1.9540037006627031
-2.058008387512015,-2.1333669233235937,-2.148739643650319,-2.1477864189301084,-2.1420153697765327,-2.134614445161456,-2.126847522926025,-2.119292463270446,-2.112204383650372,-2.1056729659549065,-2.09970274893748,-2.0942558438959704,-2.0892747409436963,-2.084694466893001,-2.080449112345676,-2.076475408841812,-2.07271474059035
-2.1311274781666123,-2.208185007967326,-2.225921292435896,-2.227382289174736,-2.223995262397384,-2.218918560219123,-2.213402973458954,-2.208021004079316,-2.203025868232204,-2.198506851713443,-2.194468800820438,-2.190874549258345,-2.1876676380131754,-2.1847844504407767,-2.182160725225676,-2.179735111312404,-2.177451148073773
-2.1876970360518,-2.2660054961631326,-2.285951770575963,-2.289749674418476,-2.288696245675862,-2.2859059168541647,-2.282610462057024,-2.2793742751792205,-2.276447410831474,-2.2739182304484493,-2.271791713726191,-2.270031405141968,-2.2685819514875254,-2.267381167116098,-2.266366510128342,-2.265478604309616,-2.264663182673346
-2.2250166530112643,-2.304071520775124,-2.3260145610310228,-2.3320141499741744,-2.333187860227484,-2.332591939322612,-2.331433230094645,-2.330265268883107,-2.3293336864091923,-2.328725388796502,-2.328445309093427,-2.328457678597861,-2.3287082838925914,-2.329136414252058,-2.3296812785229104,-2.330285484124328,-2.3308969401483797
-2.240580390329076,-2.3198340847019927,-2.34350789346282,-2.3515209729721183,-2.354763452337388,-2.3562195088572886,-2.357065298042244,-2.357840818215668,-2.3587860459247527,-2.359985916111687,-2.361445139498345,-2.363128605102064,-2.3649832584770003,-2.3669498832470675,-2.36896943661421,-2.3709864764174133,-2.3729510212181313
-2.232179587830602,-2.311057512244292,-2.336153233951457,-2.3459466245021723,-2.351054743454073,-2.354376519669778,-2.3570519582564646,-2.359604970917201,-2.362268711200689,-2.3651256554544178,-2.368180126953483,-2.371397641694867,-2.3747263116261434,-2.378108413247168,-2.381486620541922,-2.384807372128905,-2.388022686967949
-2.197991074307568,-2.275908901110204,-2.3020868310001843,-2.313392610457229,-2.32012792501493,-2.325094267186397,-2.329390437705244,-2.333521897968969,-2.3377138944779574,-2.342045994944177,-2.346521983170524,-2.3511079701517774,-2.355753230311048,-2.3604015121074347,-2.3649971484545405,-2.3694883571188883,-2.3738290118240872
-2.1366448793044985,-2.2130255496011086,-2.2399280441394223,-2.252454970944251,-2.260554439724804,-2.266919533983937,-2.2726032961496347,-2.2780905994157874,-2.283597800914668,-2.289201152294334,-2.2949037590803583,-2.3006722926772856,-2.3064571737846364,-2.312203582865477,-2.317857429745175,-2.3233685815966143,-2.3286925902585236
-2.0472688506168755,-2.12155794500112,-2.148822031803174,-2.162267015906816,-2.171453887176343,-2.178957719803615,-2.185781806759452,-2.192388548962564,-2.198984544761992,-2.205642367730224,-2.212364318794304,-2.219117591075728,-2.225853722325569,-2.232519266765368,-2.2390616074633094,-2.2454321074337886,-2.251587794892295
-1.929511079035247,-2.001189667500502,-2.0284583870021,-2.042517049849381,-2.052510967315331,-2.0608890667496365,-2.068601499207773,-2.0760865794193464,-2.083540396932679,-2.091031532193125,-2.098561367330994,-2.1060975739990875,-2.113592765395955,-2.120994795155696,-2.1282523981549843,-2.1353182613815727,-2.142150669575111
-1.7835439151155654,-1.8521385975301112,-1.8790705163447388,-1.8934462331243267,-1.9039719402231807,-1.912963778343125,-1.9213159771943515,-1.929441428703096,-1.9375250860612905,-1.945631269472929,-1.9537603406711384,-1.961880403245791,-1.9699450942109595,-1.9779034800789264,-1.9857055138427264,-1.993305023265585,-2.000661319862991
-1.6100549376062858,-1.6751453739749431,-1.701422170438912,-1.7158334092146843,-1.7266278393774508,-1.73598367075992,-1.7447370459343,-1.7532743759922438,-1.76176897344162,-1.770280679536128,-1.778808747472501,-1.7873216646693628,-1.795774033621474,-1.804116039905172,-1.812298715139776,-1.820276841140156,-1.8280105254865469
-1.410230261850222,-1.471454912161685,-1.4967873212881366,-1.510973464815049,-1.5217913715570497,-1.5312776536221389,-1.5402088098262614,-1.54894398986723,-1.5576444838153862,-1.566365483180905,-1.5751050580885666,-1.5838320314639955,-1.5925019090188204,-1.6010658986964283,-1.6094759713822264,-1.6176876800740807,-1.6256617052218154
-1.185734337167785,-1.2427952954178028,-1.2669279241041964,-1.280653991809843,-1.2912725070267013,-1.3006762793564892,-1.3095812145026795,-1.3183186971466048,-1.3270377343007524,-1.3357887427857695,-1.3445685468726276,-1.3533462555343931,-1.362078212054219,-1.3707165493106284,-1.3792140420633086,-1.3875268407579897,-1.3956159896545182
-0.9386884180301452,-0.9913561289164428,-1.0140716845242417,-1.0271324301021283,-1.0373550045009716,-1.0464876730169503,-1.0551854119398234,-1.0637516163045175,-1.0723228687764428,-1.0809447283746916,-1.0896127177779475,-1.098296177243867,-1.1069522155954552,-1.115533791132331,-1.1239943513988224,-1.1322904817467925,-1.1403833989063907
-0.6716478628185899,-0.7197662157432665,-0.740889560738995,-0.7531133249743016,-0.7627734178086273,-0.7714743039964806,-0.7798103225658596,-0.7880569387525539,-0.7963382871895216,-0.8046950219436458,-0.8131213078903243,-0.8215866488311301,-0.8300488340371023,-0.8384615404525464,-0.8467787582549753,-0.8549573548201679,-0.8629585459468225
-0.3875768178628939,-0.4310687144519454,-0.4504709274148515,-0.461723429103102,-0.4706881260031666,-0.4788279532467032,-0.4866775568196085,-0.4944848249482953,-0.5023615367814386,-0.5103434233751055,-0.5184232256955439,-0.5265705204993201,-0.5347436701340853,-0.5428969482741807,-0.5509847523466104,-0.5589640841962717,-0.5667960007408314
-0.0898178719649982,-0.1286909436276231,-0.1462932953579746,-0.1564813037650015,-0.1646548093545658,-0.1721390662761287,-0.1794106510091917,-0.186690530651332,-0.1940783370640146,-0.2016048828815173,-0.2092614000425092,-0.2170174149440362,-0.2248317239311026,-0.2326590520891597,-0.2404540567108499,-0.2481737267821684,-0.25577881443080336
0.2179461713180495,0.1835944110011465,0.1678169249300532,0.1587423317941533,0.1514156113974198,0.1446437205890398,0.1380058253596487,0.1313069114979921,0.124459170104933,0.1174366838533136,0.1102498400948902,0.1029293254459068,0.0955160865731434,0.0880551210679775,0.0805916754112275,0.0731689236198239,0.06582655403770785
0.5317413275318487,0.501719956908143,0.4877361271909866,0.4797772292131219,0.4733105039507833,0.4672680119883244,0.4612816189381351,0.4551809773542193,0.4488896590916017,0.442386600218148,0.4356839428148408,0.4288127882949176,0.4218140406076061,0.4147326216932258,0.4076138600111915,0.4005012433886505,0.39343502352980353
0.8473652298490217,0.8213893770312655,0.8091111417356196,0.8022228588566324,0.7965863279974195,0.7912500048753337,0.785894705640077,0.7803731475107896,0.774619720052899,0.7686181454944311,0.7623824723256702,0.7559444473304101,0.7493451723114574,0.7426297118048314,0.7358436583583886,0.7290309550274613,0.7222325176868282
1.1604666773069912,1.138161538790399,1.1274461528055704,1.121537759666636,1.1166603046794876,1.11196844292131,1.1071875280079777,1.1021914370396746,1.0969246897930116,1.0913756880936465,1.085560534830935,1.079511858750942,1.0732712028538969,1.0668839861760206,1.0603962299280465,1.0538524449779292,1.047294272932729
1.4666447175519974,1.4475557897071587,1.4382118138142768,1.433151939249966,1.4289259164661083,1.4247831353645335,1.4204884954489865,1.415934855052376,1.411076049098317,1.4059049915432351,1.400439952532245,1.3947146496623408,1.3887712768236673,1.3826557782221165,1.3764147187562377,1.3700932324817323,1.3637336846742603
1.7615692887466126,1.7451802769929248,1.7369782771678342,1.7326039229457182,1.7288937046786927,1.7251793579253556,1.7212598954249243,1.717044752371699,1.7124961355891577,1.7076112151893963,1.7024104650212757,1.6969288220550884,1.691209260145238,1.6852983338715666,1.6792431775420604,1.6730895121978182,1.666880332497811
2.041123535967478,2.026882816987248,2.0195712814836115,2.015701250457844,2.0123558201254665,2.008936238475573,2.0052699516744936,2.001280411857664,1.9969371310026225,1.9922411608198607,1.9872150921890388,1.9818950830660047,1.9763248837075589,1.970551610940199,1.9646228631265268,1.958584785736751,1.9524807887681455
2.301564491082128,2.288919908891041,2.28224618089979,2.278698683485988,2.27556799434636,2.272312206114003,2.2687815193016814,2.264910780345029,2.260675629545028,2.256080480204997,2.251149785492576,2.245920746739788,2.2404377058561566,2.234748117463766,2.228899771957728,2.222938922822946,2.216909042178972
2.5396939420393707,2.528134134906055,2.52186913633189,2.5184824635458494,2.5154364458000606,2.512234223797897,2.508743363675198,2.5049075337389057,2.5007072413319125,2.496149579489705,2.491260407096494,2.4860775743604724,2.480645614393685,2.475011890924788,2.469223927769496,2.4633276044731325,2.4573659590851724
