Values,Values_10_11_54,Values_10_22_28,Values_10_33_04,Values_10_43_04,Values_10_53_01,Values_11_02_57,Values_11_12_55,Values_11_23_45,Values_11_34_08,Values_11_44_25,Values_11_54_46,Values_12_05_04,Values_12_15_19,Values_12_25_35,Values_12_35_19,Values_12_44_41,Values_12_54_18,Values_13_04_40,Values_13_16_18,Values_13_28_18,Values_13_39_30,Values_13_51_27,Values_14_03_34,Values_14_15_20,Values_14_26_59,Values_14_39_07,Values_14_51_16,Values_15_01_45,Values_15_11_00,Values,Values_15_20_47,Values_15_30_14,Values_15_39_39,Values_15_49_04,Values_15_58_28,Values_16_07_50,Values_16_17_15,Values_16_26_35,Values_16_35_58,Values_16_45_19,Values_16_54_40,Values_17_04_01,Values_17_13_27,Values_17_22_47,Values_17_32_08,Values_17_41_27,Values_17_50_47,Values_18_00_09,Values_18_09_29,Values_18_18_49,Values_18_28_09,Values_18_37_28,Values_18_46_46,Values_18_56_07,Values_19_05_28,Values_19_14_48,Values_19_24_08,Values_19_33_26,Values_19_42_44,Values_19_52_04,Values_20_01_24,Values_20_10_43,Values_20_20_03,Values_20_29_22,Values_20_38_41,Values_20_47_58,Values_20_57_16,Values_21_06_34,Values_21_15_53,Values_21_25_12,Values_21_34_30,Values_21_43_47,Values_21_53_06,Values_22_02_27,Values_22_11_48,Values_22_21_12,Values_22_30_30,Values_22_39_46,Values_22_49_02,Values_22_58_19,Values_23_07_36,Values_23_16_54,Values_23_26_09,Values_23_35_27,Values_23_44_45,Values_23_54_03,Values_00_03_18,Values_00_12_35,Values_00_21_52,Values_00_31_07,Values_00_40_24,Values_00_49_40,Values_00_58_57,Values_01_08_15,Values_01_17_32,Values_01_26_47,Values_01_36_02,Values_01_45_18,Values_01_54_34,Values_02_03_53,Values_02_13_09
0.987439713,1.220506809,1.242673052,1.198330789,1.176783369,1.16266842,1.148483157,1.131058021,1.124973423,1.168420053,1.357586258,1.513215806,1.643160965,1.762066601,1.834105815,1.84235594,1.878730122,1.909937871,1.919763009,1.917420052,1.909942245,1.901077529,1.892519216,1.88497429,1.878786223,1.874224888,1.871562355,1.870972277,1.872300186,1.874924661,1.875589052,1.877980105,1.880793165,1.883097731,1.884939205,1.886482866,1.887882541,1.889232142,1.890567454,1.891885694,1.893165033,1.894378072,1.895499173,1.896507487,1.897387524,1.898128571,1.898723722,1.899168871,1.899461848,1.899601731,1.899588311,1.899421712,1.899102106,1.898629523,1.898003713,1.897224062,1.896289535,1.895198643,1.893949431,1.892539477,1.890965891,1.889225335,1.887314034,1.885227802,1.882962065,1.880511888,1.877872011,1.875036884,1.87200071,1.868757497,1.865301108,1.861625331,1.857723943,1.853590795,1.8492199,1.844605524,1.839742297,1.834625315,1.829250257,1.823613502,1.817712239,1.811544584,1.805109678,1.79840778,1.79144035,1.784210105,1.77672106,1.768978551,1.760989226,1.752761017,1.744303087,1.735625761,1.726740426,1.717659425,1.708395935,1.698963834,1.689377568,1.679652009,1.669802327,1.659843858,1.649791986,1.639662031
0.987524607,1.225777305,1.248628867,1.204801843,1.183735574,1.170134169,1.156529812,1.1397661,1.134233655,1.17771761,1.365702306,1.519082328,1.645893867,1.761533992,1.830890514,1.836172129,1.87059384,1.901340253,1.910994524,1.90835396,1.900377375,1.890840112,1.881481251,1.87304749,1.865911608,1.860363048,1.856683452,1.855045017,1.855285082,1.856777661,1.857187304,1.858659757,1.860262582,1.861323575,1.86189159,1.862136224,1.862216262,1.862230441,1.862218562,1.862180696,1.862096662,1.861939646,1.861683759,1.861307304,1.860793554,1.86013034,1.859309194,1.858324438,1.857172375,1.855850632,1.854357653,1.852692323,1.850853695,1.84884079,1.846652469,1.844287339,1.841743696,1.839019492,1.836112325,1.83301943,1.82973769,1.826263657,1.822593563,1.818723359,1.814648739,1.810365179,1.80586798,1.801152311,1.796213265,1.791045914,1.785645375,1.78000688,1.774125855,1.767998004,1.7616194,1.75498658,1.74809665,1.740947381,1.733537318,1.725865877,1.717933446,1.709741467,1.701292517,1.692590368,1.68364003,1.674447778,1.665021152,1.655368936,1.645501115,1.63542881,1.625164187,1.614720354,1.604111238,1.593351457,1.582456175,1.571440966,1.560321668,1.54911425,1.537834683,1.526498823,1.515122306,1.503720457
0.987603425,1.230717421,1.254129524,1.210777403,1.190148986,1.177002215,1.163893444,1.147662956,1.14250892,1.185813292,1.372361116,1.52319479,1.646585526,1.758774185,1.825455178,1.827944443,1.860647499,1.891250646,1.901071058,1.898452792,1.890275775,1.880348934,1.870464349,1.861413635,1.853601307,1.847335753,1.842904143,1.840469735,1.839852646,1.840415821,1.840611278,1.841297946,1.841838714,1.84178515,1.841195593,1.840249087,1.839113439,1.83789533,1.83664092,1.83535487,1.834019914,1.832610737,1.831101861,1.829471221,1.827701219,1.825778518,1.823693343,1.821438684,1.819009557,1.816402395,1.813614575,1.810644047,1.807489075,1.804148041,1.800619307,1.796901125,1.792991577,1.788888538,1.784589658,1.78009236,1.775393852,1.770491135,1.765381032,1.760060218,1.754525251,1.748772613,1.742798757,1.736600152,1.730173344,1.723515009,1.716622025,1.709491541,1.702121049,1.694508472,1.686652245,1.678551401,1.670205664,1.661615534,1.652782378,1.643708503,1.634397233,1.62485297,1.615081242,1.605088728,1.59488328,1.584473903,1.573870735,1.563084987,1.552128874,1.54101552,1.52975885,1.518373465,1.506874506,1.495277517,1.483598302,1.471852786,1.460056878,1.448226354,1.436376738,1.424523208,1.412680512,1.4008629
0.987675991,1.235327888,1.259183419,1.216267029,1.196033711,1.183283876,1.170588339,1.15476937,1.149831199,1.19275582,1.377635867,1.525657353,1.645378958,1.753978747,1.818055677,1.818025867,1.849340697,1.880203765,1.89061134,1.888420787,1.88042962,1.870486893,1.860444984,1.851145489,1.843026772,1.836415059,1.831598363,1.828722813,1.827581631,1.827519811,1.827563992,1.827676758,1.827404855,1.826467164,1.824937933,1.82301107,1.820867666,1.818625602,1.816339857,1.814021526,1.811657634,1.809225392,1.806700501,1.804061123,1.801289256,1.798370788,1.795294994,1.79205386,1.788641447,1.785053332,1.781286174,1.777337364,1.773204772,1.768886554,1.764381016,1.759686514,1.754801394,1.749723946,1.744452385,1.738984844,1.733319375,1.727453963,1.721386546,1.715115043,1.708637384,1.701951545,1.695055595,1.687947735,1.680626355,1.673090084,1.66533785,1.657368945,1.649183087,1.640780494,1.632161951,1.623328886,1.614283436,1.605028518,1.595567896,1.585906231,1.576049132,1.56600319,1.555775999,1.545376161,1.534813268,1.524097876,1.513241446,1.502256273,1.491155404,1.479952524,1.468661845,1.457297976,1.445875792,1.434410303,1.422916519,1.411409328,1.399903381,1.388412989,1.376952033,1.365533895,1.354171395,1.342876749
0.987742151,1.23961009,1.263799384,1.221280903,1.201400841,1.188991929,1.17663082,1.161108817,1.15623595,1.198598639,1.381606482,1.526584025,1.642431752,1.747358619,1.808969251,1.80678985,1.837143096,1.868751503,1.880246917,1.878970163,1.871634004,1.86213446,1.852391405,1.843301202,1.835337806,1.828843764,1.824102838,1.821235571,1.819998558,1.819712006,1.819689009,1.8195152,1.818777572,1.817284827,1.815133628,1.812538176,1.809697076,1.806742622,1.803741041,1.800711694,1.797647282,1.794528595,1.791333327,1.788040505,1.784632248,1.781094119,1.777414837,1.773585764,1.769600366,1.76545373,1.761142167,1.756662885,1.75201375,1.747193092,1.742199566,1.737032051,1.731689578,1.726171277,1.72047635,1.714604055,1.708553697,1.702324637,1.695916301,1.6893282,1.682559951,1.675611303,1.668482175,1.661172686,1.653683194,1.64601434,1.638167096,1.630142804,1.621943236,1.613570637,1.605027785,1.596318033,1.587445368,1.578414451,1.569230661,1.559900127,1.550429752,1.54082723,1.531101042,1.521260447,1.511315446,1.501276743,1.491155681,1.480964163,1.470714566,1.460419641,1.450092397,1.439745994,1.429393623,1.419048393,1.408723221,1.398430734,1.38818318,1.377992349,1.367869516,1.357825388,1.34787008,1.338013084
0.98780177,1.243566014,1.267986617,1.225829736,1.206262316,1.194140433,1.182039005,1.16670714,1.161761671,1.203399329,1.384358802,1.526097589,1.637914591,1.739141807,1.798490411,1.794622735,1.824532341,1.857445956,1.870599879,1.870793135,1.864652829,1.856128996,1.847215931,1.838869142,1.83159952,1.825764084,1.821637148,1.819305439,1.818479736,1.818449169,1.818461035,1.818352331,1.817580072,1.815947193,1.813579039,1.810715263,1.807575939,1.80431075,1.800999403,1.797671212,1.794325838,1.790948641,1.78752008,1.784020664,1.780433144,1.776743191,1.772939356,1.76901273,1.764956524,1.76076566,1.756436417,1.751966139,1.747352998,1.742595807,1.737693876,1.732646902,1.727454886,1.722118072,1.716636904,1.711011997,1.705244121,1.699334188,1.693283256,1.687092528,1.680763363,1.674297292,1.667696028,1.660961493,1.654095833,1.647101448,1.639981015,1.632737521,1.625374286,1.617895,1.610303752,1.60260506,1.5948039,1.586905731,1.57891652,1.570842753,1.562691447,1.554470151,1.546186932,1.537850358,1.529469463,1.521053703,1.512612901,1.504157175,1.495696869,1.487242461,1.478804482,1.47039342,1.462019633,1.453693261,1.445424147,1.437221769,1.429095174,1.421052937,1.413103118,1.405253245,1.397510301,1.38988072
0.987854732,1.247198195,1.271754613,1.22992467,1.210630799,1.198744538,1.186832547,1.171592197,1.166449436,1.207218973,1.38598367,1.524328348,1.632009438,1.729570457,1.786925984,1.78191516,1.811980689,1.846821046,1.862259181,1.864532616,1.860183539,1.853223165,1.84572671,1.838712684,1.832729828,1.828147604,1.825225877,1.824010083,1.824157132,1.82491979,1.825081346,1.825435792,1.825121616,1.823827158,1.821712163,1.81904634,1.816074694,1.812966846,1.809817868,1.806668447,1.803526283,1.800382133,1.797219877,1.794022031,1.790772404,1.787457138,1.78406493,1.780586881,1.777016194,1.773347856,1.769578332,1.765705294,1.761727403,1.757644115,1.753455541,1.749162316,1.744765511,1.740266555,1.735667173,1.730969349,1.726175283,1.721287369,1.71630818,1.711240446,1.706087052,1.700851034,1.695535568,1.69014398,1.684679744,1.679146487,1.673547996,1.667888227,1.662171313,1.656401577,1.650583542,1.644721946,1.63882175,1.632888154,1.626926601,1.620942786,1.614942657,1.60893241,1.602918483,1.596907536,1.590906428,1.584922186,1.578961962,1.573032992,1.567142538,1.561297836,1.555506032,1.549774126,1.54410891,1.538516918,1.533004372,1.527577146,1.522240728,1.517000201,1.511860227,1.506825041,1.501898459,1.497083888
0.987900944,1.250509676,1.275113104,1.2335772,1.214519548,1.202820308,1.191032382,1.175793509,1.17034242,1.210121481,1.386575941,1.521412697,1.624907363,1.718897359,1.774589452,1.76905279,1.799941069,1.837373843,1.85575714,1.860753719,1.858823443,1.854045892,1.848583139,1.843519948,1.839443421,1.836733391,1.835630804,1.836133543,1.837838283,1.839957514,1.84038975,1.841628434,1.84229704,1.841853592,1.840497119,1.838531205,1.836228561,1.833780723,1.831299554,1.828838156,1.826413052,1.824021006,1.821649785,1.819284283,1.816909669,1.8145128,1.812082717,1.809610687,1.807090042,1.804515935,1.801885088,1.799195552,1.796446496,1.793638015,1.790770981,1.787846903,1.78486782,1.781836208,1.778754903,1.77562704,1.772455997,1.76924535,1.765998838,1.762720328,1.759413786,1.756083254,1.752732831,1.749366646,1.74598885,1.742603595,1.739215027,1.735827272,1.732444431,1.729070575,1.725709741,1.722365933,1.719043125,1.715745259,1.712476257,1.709240018,1.706040426,1.702881353,1.699766656,1.696700179,1.693685742,1.690727135,1.687828099,1.684992311,1.68222336,1.67952472,1.676899729,1.674351553,1.671883166,1.669497326,1.667196548,1.664983096,1.662858968,1.660825891,1.658885328,1.657038477,1.655286289,1.653629484
0.987940332,1.253503956,1.278072002,1.236799088,1.21794229,1.20638454,1.194660467,1.179341903,1.173485405,1.212172894,1.386233424,1.517491557,1.616806073,1.707381952,1.761794762,1.756406789,1.788833319,1.829546798,1.851547789,1.859918289,1.861040429,1.859069282,1.856259048,1.853763344,1.852207796,1.851980666,1.853300327,1.856112473,1.859949254,1.863980612,1.864803249,1.86734404,1.869518468,1.870438827,1.87034727,1.869584121,1.868451761,1.867164947,1.865853217,1.864582704,1.863379203,1.862245813,1.861174445,1.860152567,1.859166853,1.858204979,1.857256399,1.856312584,1.855366993,1.854414916,1.853453272,1.852480395,1.851495836,1.850500169,1.84949483,1.848481972,1.847464334,1.846445138,1.845427987,1.844416788,1.843415677,1.842428954,1.841461028,1.840516363,1.839599436,1.838714686,1.837866482,1.837059082,1.836296604,1.835582988,1.834921978,1.834317093,1.833771609,1.833288543,1.832870644,1.832520386,1.832239965,1.832031305,1.831896062,1.831835636,1.831851185,1.83194364,1.832113724,1.832361968,1.832688729,1.833094205,1.833578451,1.834141386,1.834782809,1.835502396,1.836299712,1.837174211,1.838125236,1.839152022,1.840253697,1.841429288,1.84267772,1.843997833,1.84538838,1.84684805,1.848375471,1.849969232
0.987972844,1.256184957,1.28064135,1.239602287,1.220913108,1.209454583,1.197739526,1.182269151,1.175924284,1.213440662,1.385055765,1.512708677,1.607907172,1.695285952,1.748849835,1.744324513,1.779031462,1.82371209,1.849988726,1.862364519,1.867150586,1.868584496,1.869017112,1.869672863,1.871215791,1.874040946,1.878341533,1.884008328,1.890506978,1.896964356,1.898288407,1.902519563,1.906687246,1.909450204,1.911096369,1.912004631,1.912508136,1.912845474,1.91316418,1.913543593,1.914018881,1.914599544,1.915281674,1.916055335,1.916908708,1.917830266,1.918809834,1.919839013,1.92091129,1.922021957,1.923167968,1.924347744,1.925560984,1.926808479,1.928091931,1.929413804,1.930777176,1.932185615,1.933643063,1.935153741,1.936722052,1.938352505,1.940049636,1.941817943,1.943661824,1.945585513,1.947593032,1.94968814,1.951874283,1.954154559,1.956531676,1.959007923,1.961585145,1.964264721,1.967047554,1.969934062,1.972924184,1.976017383,1.979212666,1.982508606,1.985903368,1.989394744,1.992980193,1.996656875,2.0004217,2.004271366,2.008202401,2.012211206,2.016294087,2.020447294,2.024667047,2.028949565,2.03329109,2.037687907,2.042136359,2.046632866,2.051173935,2.055756174,2.060376306,2.065031171,2.069717742,2.074433131
0.987998449,1.258556978,1.282831274,1.24199887,1.223446321,1.212048173,1.200292803,1.184607617,1.177705564,1.213992903,1.383143308,1.507208843,1.598413236,1.682868718,1.736050061,1.7331209,1.770852761,1.820159187,1.85132783,1.86829332,1.87730466,1.882688739,1.886896875,1.891225655,1.89637727,1.902752368,1.910517631,1.919508223,1.929123681,1.938448991,1.940370088,1.946626552,1.953208791,1.958228357,1.962020411,1.965003183,1.967540834,1.969895728,1.972233201,1.974645572,1.977177172,1.979843727,1.982645374,1.985574654,1.988621149,1.991774025,1.995023358,1.998360748,2.001779553,2.005274889,2.008843532,2.012483753,2.016195134,2.019978383,2.023835148,2.02776785,2.031779531,2.035873702,2.040054227,2.044325198,2.048690831,2.053155372,2.057723008,2.062397785,2.067183533,2.072083796,2.077101771,2.082240247,2.087501549,2.092887499,2.098399366,2.104037837,2.109802987,2.115694266,2.121710482,2.127849804,2.134109773,2.140487314,2.146978771,2.153579938,2.160286106,2.167092114,2.173992408,2.180981102,2.188052043,2.195198874,2.202415105,2.209694174,2.217029503,2.224414558,2.231842898,2.239308217,2.246804387,2.254325483,2.261865813,2.269419941,2.276982698,2.284549195,2.292114833,2.299675302,2.307226586,2.314764958
0.988017138,1.260624665,1.284651943,1.244000964,1.225556381,1.214183262,1.202343812,1.186389908,1.178875868,1.213897668,1.380595923,1.501136037,1.588524751,1.670382547,1.723672047,1.723071004,1.764549267,1.819086466,1.855695833,1.877762495,1.891484417,1.901284414,1.909717297,1.918152635,1.92733044,1.937656347,1.949270471,1.961953696,1.975042079,1.987581428,1.990174577,1.998719359,2.008047343,2.015648662,2.021905978,2.027276662,2.032155381,2.036827629,2.041475911,2.046204968,2.051067844,2.056086147,2.061263795,2.066595609,2.072072412,2.077683925,2.083420342,2.089273127,2.095235357,2.101301805,2.107468881,2.113734494,2.120097879,2.126559406,2.133120394,2.139782935,2.14654972,2.153423893,2.160408905,2.167508385,2.174726026,2.182065474,2.189530234,2.197123578,2.204848459,2.21270744,2.220702621,2.228835581,2.237107314,2.245518187,2.254067898,2.262755437,2.271579072,2.280536326,2.28962398,2.298838073,2.308173929,2.317626176,2.327188795,2.336855166,2.346618127,2.356470043,2.366402886,2.376408304,2.386477716,2.396602387,2.406773518,2.416982321,2.427220099,2.437478314,2.447748651,2.458023071,2.468293858,2.478553658,2.488795505,2.499012843,2.509199543,2.519349903,2.529458655,2.539520957,2.549532383,2.559488917
0.988028924,1.262392974,1.286113533,1.245620689,1.227257771,1.215877861,1.203916109,1.187648539,1.179481454,1.213222207,1.377511847,1.49463156,1.578437032,1.658068042,1.711967913,1.714404071,1.76030231,1.82059741,1.863105212,1.890689069,1.909509063,1.92409026,1.937093292,1.949961074,1.963471164,1.978034209,1.993765013,2.010393374,2.027196446,2.043184795,2.046501007,2.057513239,2.069812733,2.080216839,2.089154932,2.097122482,2.104543521,2.111725575,2.118867347,2.126085217,2.133440335,2.140959748,2.148650839,2.15651049,2.164530611,2.172701365,2.181012974,2.189456677,2.198025182,2.206712821,2.215515529,2.224430729,2.233457168,2.242594728,2.251844238,2.261207285,2.27068604,2.280283093,2.290001304,2.299843666,2.30981318,2.319912739,2.330145025,2.340512414,2.351016888,2.361659958,2.37244259,2.383365146,2.394427323,2.405628112,2.416965753,2.428437712,2.440040657,2.451770456,2.463622173,2.47559009,2.48766773,2.499847896,2.512122726,2.524483749,2.536921961,2.549427906,2.561991759,2.574603427,2.587252636,2.599929035,2.612622286,2.625322159,2.638018616,2.650701891,2.663362558,2.675991589,2.688580409,2.701120928,2.713605572,2.726027302,2.738379621,2.750656574,2.762852744,2.774963234,2.786983654,2.798910095
0.988033839,1.263867143,1.287226194,1.246870103,1.228564907,1.217149896,1.205033068,1.188415607,1.179567747,1.212032252,1.373986545,1.487832196,1.56833718,1.646149745,1.701160385,1.707299443,1.758220229,1.824701541,1.873455328,1.906859358,1.931050862,1.950663136,1.968464263,1.98597049,2.003996755,2.022959388,2.042950321,2.063653039,2.084291903,2.103847041,2.107912024,2.121482343,2.136867876,2.150186112,2.161911464,2.172575778,2.182630835,2.192404767,2.202111299,2.21187753,2.221772045,2.231826855,2.242052506,2.252447756,2.263005505,2.273716312,2.284570414,2.295558833,2.30667392,2.317909573,2.329261256,2.340725904,2.352301766,2.36398822,2.375785582,2.387694914,2.399717843,2.411856389,2.424112813,2.436489471,2.448988687,2.461612632,2.474363218,2.487242003,2.5002501,2.513388098,2.526655998,2.540053142,2.553578167,2.567228959,2.581002619,2.594895437,2.608902883,2.623019599,2.637239413,2.651555362,2.665959721,2.680444055,2.694999276,2.709615712,2.724283189,2.738991117,2.75372859,2.768484483,2.783247557,2.798006565,2.81275035,2.827467942,2.842148655,2.856782161,2.871358566,2.885868472,2.900303021,2.914653938,2.928913553,2.943074811,2.957131284,2.971077157,2.984907218,2.998616836,3.012201934,3.025658959
0.988031939,1.265052666,1.28800002,1.247761152,1.229492057,1.218017068,1.205717674,1.188722495,1.179178893,1.210391326,1.370111605,1.480868423,1.558401202,1.634832203,1.691438907,1.701884449,1.758339369,1.831319846,1.886543209,1.925945717,1.955658363,1.980428175,2.003131645,2.025357997,2.047959517,2.07135947,2.095630334,2.120415255,2.144892968,2.168018431,2.172833251,2.188966199,2.207444316,2.223681947,2.238196151,2.251552934,2.264229883,2.27657412,2.288813115,2.301083724,2.313461291,2.325982358,2.338660382,2.351495884,2.364482736,2.377611944,2.390873853,2.404259375,2.417760631,2.431371213,2.445086241,2.458902285,2.472817218,2.486830034,2.500940655,2.515149739,2.529458494,2.543868505,2.558381573,2.572999575,2.587724327,2.602557465,2.617500341,2.632553923,2.647718708,2.662994648,2.67838108,2.693876665,2.709479345,2.725186295,2.740993899,2.756897726,2.772892524,2.788972223,2.805129947,2.821358041,2.837648112,2.853991082,2.870377246,2.886796351,2.903237679,2.91969014,2.936142371,2.952582842,2.968999962,2.985382185,3.001718116,3.017996609,3.034206857,3.05033848,3.06638159,3.082326855,3.098165548,3.113889576,3.129491505,3.144964567,3.160302664,3.17550035,3.190552814,3.205455855,3.220205846,3.234799702
0.988023299,1.265955267,1.28844503,1.248305621,1.230053259,1.218496726,1.205992331,1.188599582,1.178357341,1.208360091,1.365973703,1.473862737,1.548791346,1.624296593,1.682956906,1.698234329,1.760628116,1.840294136,1.902078941,1.947528391,1.982785001,2.012714428,2.040301817,2.067208694,2.09432475,2.122081909,2.150537314,2.179300519,2.207512347,2.234107938,2.23965135,2.258273689,2.279753804,2.298821241,2.316032796,2.331986084,2.347182372,2.361986077,2.376637114,2.391281163,2.405999703,2.420833435,2.435798552,2.450897309,2.466124626,2.481472097,2.496930356,2.512490423,2.528144407,2.543885828,2.559709692,2.575612435,2.591591783,2.607646575,2.623776568,2.639982249,2.656264643,2.672625138,2.689065333,2.705586881,2.722191365,2.738880176,2.755654406,2.772514752,2.789461437,2.806494126,2.823611868,2.840813038,2.85809529,2.875455522,2.892889845,2.910393573,2.92796121,2.945586461,2.963262248,2.980980737,2.998733383,3.01651098,3.034303728,3.052101309,3.069892972,3.087667626,3.105413942,3.123120459,3.140775686,3.158368216,3.175886824,3.19332057,3.210658888,3.227891668,3.245009328,3.26200287,3.278863929,3.295584798,3.312158456,3.328578564,3.34483947,3.360936187,3.376864372,3.392620295,3.408200803,3.423603282
0.988008014,1.266580876,1.288571138,1.248515104,1.230262253,1.218605754,1.205878692,1.188075991,1.177143457,1.205995741,1.361653646,1.46692811,1.539653762,1.614698045,1.67583031,1.696374081,1.76499358,1.851399496,1.919704341,1.971120574,2.011820626,2.046792878,2.079130616,2.110566635,2.14202811,2.173957619,2.206401501,2.238942786,2.270692174,2.300570067,2.306802063,2.327775376,2.352086057,2.373815451,2.393556839,2.411936697,2.429477778,2.446560094,2.463434752,2.480255381,2.497109042,2.5140403,2.531067983,2.548196126,2.565420839,2.582734517,2.600128341,2.617593714,2.63512303,2.65271003,2.670349905,2.688039256,2.705775954,2.723558977,2.74138821,2.759264259,2.77718826,2.795161705,2.813186287,2.831263748,2.849395752,2.867583766,2.885828955,2.90413209,2.922493464,2.94091282,2.959389288,2.977921335,2.996506715,3.015142439,3.03382475,3.052549106,3.071310178,3.090101854,3.108917262,3.127748794,3.146588151,3.165426398,3.184254022,3.203061013,3.221836948,3.24057108,3.259252442,3.277869946,3.296412493,3.314869078,3.333228888,3.351481408,3.369616504,3.387624505,3.405496278,3.423223275,3.440797585,3.458211962,3.47545984,3.492535339,3.509433259,3.526149063,3.542678849,3.559019322,3.57516775,3.591121928
0.987986201,1.266935613,1.288388147,1.24840096,1.230132419,1.218360475,1.205397498,1.187179354,1.175575176,1.203351451,1.357225504,1.460166627,1.531116526,1.606163721,1.670137303,1.696282018,1.771290344,1.864358826,1.939013425,1.996194707,2.042123461,2.081913865,2.118766007,2.154482485,2.19002794,2.225857676,2.262011841,2.298053922,2.333071923,2.365976058,2.37284212,2.395977851,2.422886118,2.447050825,2.469098278,2.489680995,2.509341019,2.528472311,2.547335982,2.566092813,2.584834964,2.603610628,2.622441226,2.641332658,2.660282413,2.679283934,2.69832923,2.717410396,2.736520425,2.755653599,2.774805614,2.793973547,2.813155728,2.832351577,2.851561411,2.870786253,2.890027651,2.909287496,2.928567873,2.947870911,2.967198655,2.98655295,3.005935339,3.02534697,3.044788518,3.064260111,3.083761276,3.103290877,3.122847085,3.142427334,3.162028304,3.181645903,3.201275266,3.220910759,3.240545999,3.260173881,3.279786618,3.299375794,3.318932428,3.338447043,3.357909752,3.377310346,3.396638395,3.415883344,3.435034624,3.454081752,3.473014429,3.491822646,3.510496764,3.529027597,3.547406483,3.565625337,3.583676695,3.601553747,3.619250348,3.636761027,3.65408098,3.671206047,3.688132693,3.704857971,3.721379484,3.737695345
0.987957995,1.267025767,1.287905727,1.247974296,1.229676724,1.217776557,1.204568451,1.185935616,1.173687697,1.200475888,1.352755856,1.45366832,1.523288096,1.598791702,1.665919272,1.697894735,1.779330612,1.878858416,1.959573222,2.022208183,2.073050304,2.117341396,2.158386084,2.198054795,2.237349372,2.276739789,2.316264391,2.355473659,2.393439638,2.42906616,2.436501714,2.461576887,2.490808221,2.517142781,2.541236357,2.563764684,2.585286955,2.606209506,2.626802339,2.647232658,2.667597289,2.687947857,2.70830835,2.728686639,2.749081774,2.769488484,2.789899884,2.810309044,2.830709856,2.85109744,2.871468287,2.891820237,2.912152361,2.932464795,2.952758554,2.973035344,2.993297375,3.013547196,3.033787531,3.05402114,3.074250693,3.094478653,3.114707177,3.134938024,3.155172482,3.175411292,3.195654596,3.215901879,3.236151934,3.256402827,3.276651871,3.296895616,3.31712984,3.337349557,3.357549033,3.377721815,3.397860763,3.417958107,3.438005503,3.457994105,3.477914645,3.497757521,3.517512892,3.537170779,3.556721167,3.576154106,3.595459814,3.614628771,3.633651807,3.652520186,3.671225669,3.689760574,3.708117821,3.726290959,3.744274186,3.762062353,3.779650958,3.797036129,3.814214599,3.831183672,3.84794119,3.864485485
0.98792355,1.266857785,1.287133407,1.247245937,1.228907681,1.216868947,1.203410097,1.184368856,1.171513214,1.19741279,1.348303158,1.44751023,1.516256212,1.592650659,1.663182787,1.7011131,1.788895075,1.894563522,1.980943604,2.048626872,2.103983205,2.152382434,2.197230449,2.240462928,2.283118286,2.325682766,2.368196833,2.410203766,2.450765456,2.488782313,2.496716982,2.523489101,2.554746263,2.582965001,2.608827045,2.633028577,2.656143876,2.678590153,2.700645262,2.722482141,2.744201878,2.76585934,2.787481048,2.80907692,2.830647718,2.852189655,2.873697169,2.89516455,2.916586821,2.937960178,2.959282142,2.980551541,3.001768402,3.022933786,3.044049609,3.065118449,3.086143372,3.107127758,3.128075148,3.148989101,3.169873073,3.190730302,3.211563709,3.232375812,3.253168647,3.273943702,3.294701857,3.315443337,3.336167668,3.356873647,3.377559313,3.398221938,3.418858019,3.43946328,3.460032688,3.480560482,3.501040202,3.521464742,3.541826405,3.562116976,3.582327793,3.60244984,3.622473834,3.642390332,3.662189824,3.681862839,3.701400044,3.720792342,3.740030958,3.759107519,3.778014128,3.796743417,3.815288596,3.833643483,3.851802521,3.869760788,3.88751399,3.905058447,3.922391067,3.939509317,3.956411184,3.973095138
0.987883038,1.266438253,1.28608057,1.246226411,1.227837318,1.215651814,1.20193974,1.182501159,1.169080705,1.194200622,1.343917231,1.441755701,1.510087269,1.587780291,1.661902459,1.705808871,1.799743806,1.911133055,2.002695072,2.074945309,2.134351405,2.186409992,2.234623881,2.280990755,2.326584471,2.371908651,2.417009142,2.461426895,2.504218394,2.544282691,2.552644031,2.58086412,2.613843446,2.643656375,2.671007094,2.696609553,2.721051133,2.744758496,2.768016353,2.791002716,2.813822533,2.836533701,2.859165201,2.881729022,2.904227725,2.926659133,2.949019158,2.971303461,2.993508361,3.015631286,3.037670934,3.059627265,3.081501398,3.103295446,3.125012341,3.14665565,3.168229394,3.189737883,3.211185562,3.232576875,3.253916141,3.275207441,3.296454526,3.317660728,3.338828883,3.359961267,3.381059539,3.402124688,3.423156994,3.444155997,3.465120469,3.4860484,3.506936992,3.527782659,3.548581043,3.569327036,3.590014815,3.610637887,3.631189144,3.651660935,3.672045135,3.692333235,3.712516436,3.732585739,3.752532055,3.7723463,3.792019498,3.811542879,3.830907967,3.850106661,3.869131306,3.887974757,3.906630419,3.925092286,3.943354959,3.961413656,3.979264208,3.996903044,4.014327169,4.031534139,4.048522019,4.065289348
