Values,Values_02_26_06,Values_02_35_19,Values_02_44_07,Values_02_52_57,Values_03_01_44,Values_03_10_39,Values_03_19_25,Values_03_28_19,Values_03_37_14,Values_03_44_21
1.3536227346823393,0.93214206851142,0.950624469666057,1.0226582857151876,1.0923493858653783,1.1504698335886197,1.1946265122862132,1.2266303100471532,1.2493247869774091,1.265269868147976,1.2745092823799877
1.3716068470853695,0.9479909461290014,0.9654615145371366,1.035614300504864,1.1033912015121274,1.1598605488333464,1.202720974391137,1.2337593331534036,1.2557546301771556,1.2712006779949832,1.2801478202997718
1.3774089247243884,0.951509442170079,0.9676528012925532,1.0356464699725791,1.1012790222389532,1.155916997263631,1.1973461125541656,1.2273207310653935,1.24854648074647,1.2634435774404142,1.2720693042872722
1.3774024142442305,0.9490792904109128,0.9635881487774312,1.0291570100931082,1.0924264128295305,1.1450617686100053,1.184931203881573,1.2137485702384951,1.2341377853301587,1.2484383854658514,1.2567149285578456
1.3775733045519205,0.9466873496560064,0.959263671169832,1.022150736899817,1.0828446571582115,1.1333106192402689,1.1714950258915662,1.199063669067212,1.2185507522808758,1.2322082652355593,1.2401084030978105
1.3775307917306072,0.9439348901782508,0.9542855809747156,1.014234678491776,1.0721393046152892,1.1202668670668274,1.1566387746355995,1.182865508575141,1.2013835737921812,1.2143504734070194,1.2218464327007514
1.3774177872721072,0.9409586736905468,0.9487965810474812,1.0055532492416228,1.060454073193698,1.106072673141357,1.140503045472981,1.165293406247942,1.182774609744674,1.195002679048503,1.2020662813150997
1.3771945221894948,0.9377136370809416,0.9427579117265158,0.9960694693367914,1.047751317648595,1.0906889096874457,1.1230472546678385,1.1463056172988246,1.1626812628323893,1.1741216801495586,1.180724396681341
1.3768704866094976,0.9342052266185216,0.9361819549779868,0.9857979811087352,1.0340454638749257,1.0741289552637088,1.1042837175074312,1.1259136230861468,1.1411144189187803,1.1517179521837413,1.1578310221620072
1.376442284189857,0.9304272050763216,0.9290699974841808,0.9747428077986916,1.019340794171174,1.0563965179127182,1.0842155078768003,1.1041200205938195,1.1180763592879923,1.12779357705358,1.1333881356002005
1.3759102858296677,0.926378381262194,0.9214290199517297,0.9629142663389888,1.0036485011128915,1.0375028172532446,1.0628537430303036,1.0809358840130845,1.0935781777288054,1.1023596996127605,1.1074069288417119
1.3752741686901793,0.9220581894325894,0.9132673129136614,0.9503246747761508,0.9869825038260628,1.0174625002075592,1.0402135785228557,1.056376818408985,1.0676358762721516,1.075432653071511,1.0799039503447
1.3745341123763828,0.9174679348810952,0.9045957712582804,0.936989749667036,0.9693609608653666,0.9962952558303972,1.0163159022630073,1.0304647114589194,1.0402721576859175,1.0470357799398786,1.0509029425053218
1.37369047879714,0.9126105195528964,0.8954276689887453,0.9229284801210076,0.9508062529321788,0.9740258917575572,0.991187482274028,1.003227932199242,1.0115166597046283,1.0171996907292125,1.0204351143310075
1.372743897830652,0.9074905729638992,0.8857788411109312,0.90816340704851,0.9313453654238056,0.9506848034837176,0.9648615003782348,0.9747019097928598,0.9814065646177688,0.9859628944911484,0.9885397838156895
1.3716952437603784,0.902114471936705,0.8756677536874359,0.8927207857557035,0.9110101464217516,0.926308310192664,0.9373779442440048,0.9449295639157544,0.9499870552678727,0.9533722718877328,0.9552648605141509
1.3705456404769905,0.8964903868044677,0.8651155983774453,0.8766307667093765,0.8898375737198831,0.9009389899239256,0.9087839900973174,0.9139617187980306,0.917311749351324,0.9194835226098708,0.9206673000984168
1.3692964584594762,0.8906283162733853,0.8541463720087745,0.8599275532818158,0.8678699883284919,0.8746259705992218,0.879134332071251,0.8818574565747629,0.8834430674941552,0.8843615425096443,0.8848134862083398
1.3679493134312073,0.884540119994112,0.8427869487227985,0.8426495425189259,0.845155299379165,0.8474251811335466,0.8484914620218184,0.8486844135601916,0.8484525386009658,0.8480807338818708,0.847779543002333
1.366506064021498,0.8782395451949685,0.8310671395776958,0.8248394424426118,0.8217471529644482,0.8193995545792623,0.8169258914390726,0.8145190109062891,0.8124210338499172,0.8107252402208643,0.809651569712452
1.3649688091272176,0.8717422470136081,0.8190197378775559,0.8065443629484271,0.7977050611642604,0.7906191790979957,0.7845163110135587,0.7794466150899082,0.7754389247211287,0.772389100811454,0.7705257925506908
1.3633398847654572,0.8650658011910872,0.8066805476319133,0.7878158766606969,0.773094486966758,0.7611613921244643,0.751349683060804,0.7435616233601418,0.7376061601603809,0.7331763202445741,0.7305086290533658
1.3616218604486716,0.8582297079892499,0.7940883928773991,0.7687100466049877,0.7479868814405114,0.7311108138446467,0.7175212628363073,0.7069674701529577,0.6990322588849424,0.6932008488720829,0.6897166608856
1.35981753504841,0.8512553861080211,0.7812851056532459,0.7492874177890367,0.7224596698920145,0.70055931659311,0.683134545327546,0.6697765510831805,0.6598362134753631,0.6525864708764492,0.6482765118029811
1.357929932130895,0.844166155404266,0.768315490604179,0.7296129701361125,0.696596184237272,0.669605927373503,0.6483011347844265,0.63211006185452,0.6201463036691687,0.6114665974338068,0.6063246282889175
1.3559622947436671,0.8369872072454232,0.7552272643816241,0.7097560305813769,0.6704855393214166,0.6383566613177334,0.613140534943569,0.5940977501871942,0.5800998170817965,0.5699839632969268,0.564006961258153
1.3539180796347272,0.8297455613970568,0.7420709682524106,0.6897901425463688,0.6442224514611459,0.6069242845502362,0.5777798586440522,0.5558775796804808,0.5398426764587478,0.5282902260506855,0.5214785481723994
1.3518009508870568,0.8224700084366509,0.7288998525933584,0.6697928914382794,0.6179069980511673,0.57542800560532,0.5423534563148409,0.5175953053967017,0.4995289735029903,0.4865454682883246,0.4789029959445736
1.349614772953639,0.8151910368070747,0.7157697322483852,0.6498456852765501,0.5916443176653604,0.5439930952558091,0.5070024636349016,0.4794039618706919,0.4593204103191243,0.444917604017205,0.43645186610788456
1.3473636030809808,0.8079407437707075,0.7027388120482707,0.6300334900247931,0.5655442506912881,0.5127504353446356,0.4718742695188702,0.4414632652054028,0.419385650559105,0.403581691714186,0.3943039648799482
1.3450516831123491,0.8007527296969088,0.6898674821372607,0.6104445196955799,0.5397209211566071,0.4818359979594547,0.4371219064529109,0.4039389318954682,0.3798995834257033,0.362719157592732,0.3526445419379698
1.3426834306658504,0.7936619753092474,0.6772180831112696,0.5911698817943106,0.5142922610315258,0.4513902570444957,0.4029033660837835,0.3670019180085017,0.3410425047674428,0.3225169337910034,0.31166440291120534
1.34026342968655,0.7867047017310813,0.6648546413439511,0.572303179169372,0.489379478913726,0.4215575352908046,0.3693808438309457,0.3308275833251453,0.3029992205542716,0.2831665173103684,0.27155894175669854
1.3377964203765194,0.7799182133957979,0.6528425752548918,0.5539400698335788,0.4651064756128882,0.3924852898726334,0.3367199171277528,0.2955947859684574,0.2659580790265272,0.2448629565926662,0.2325271002768064
1.335287288511424,0.7733407241268714,0.6412483736526877,0.5361777868090508,0.4415992097404835,0.3643233412881231,0.3050886626811316,0.2614849139126569,0.2301099387271087,0.2078037735841671,0.19477026302159287
1.3327410541574236,0.7670111669392169,0.6301392476599013,0.5191146205181394,0.4189850169672284,0.3372230502011825,0.2746567188476649,0.2286808605226084,0.1956470804251962,0.1721878299576626,0.15849109665653074
1.3301628598072277,0.7609689883624252,0.6195827580911152,0.5028493666896197,0.3973918871247296,0.3113364477522802,0.2455942998353451,0.1973659519106859,0.1627620715868014,0.1382141468154272,0.12389234352795447
1.3275579579595362,0.755253928334365,0.6096464205048491,0.4874807431662635,0.3769477037902212,0.286815325294452,0.2180711689346605,0.1677228343825028,0.1316465925149976,0.1060806876443584,0.09117557959319736
1.3249316981711388,0.7499057869554142,0.6003972904796487,0.4731067793807467,0.3577794513944291,0.2638102899033248,0.1922555783420945,0.139932330555855,0.1024902335466838,0.0759831145145326,0.06053994707244959
1.322289513616238,0.7449641796256377,0.5919015319704157,0.4598241826073296,0.3400123952260832,0.2424697922969639,0.1683131833513314,0.1141722728640717,0.0754792727381589,0.0481135274880199,0.032180872109143895
1.3196369071923473,0.7404682823048359,0.5842239718785297,0.4477276853921783,0.3237692399664281,0.2229391339752372,0.14640593874398,0.0906163230870521,0.0507954432901311,0.0226591969282926,0.006288777387854955
1.3169794372169177,0.7364565688353696,0.5774276442158887,0.436909378813559,0.3091692725712626,0.2053594604473943,0.1266909851116597,0.0694327862916591,0.0286146995572239,-0.0001987021231067,-0.01695220094047434
1.3143227027631244,0.7329665424461672,0.5715733274555832,0.427458036422643,0.2963274954262189,0.1898667473626016,0.1093195325900797,0.0507834271167007,0.0091059898699668,-0.0202863450911689,-0.0373654835189451
1.3116723286873322,0.7300344637108532,0.5667190788393328,0.4194584338670827,0.2853537557369465,0.1765907861992903,0.0944357490965384,0.0348222957253567,-0.0075699564072509,-0.0374384950802513,-0.05478329777905123
1.3090339504042277,0.72769507736061,0.5629197695525707,0.4129906693045104,0.2763518770859365,0.1656541759181853,0.0821756596555382,0.0216945699974526,-0.0212618211163987,-0.0514997158240613,-0.06904790144204487
1.3064131984688074,0.7259813404518187,0.5602266247826292,0.4081294897757697,0.2694187990022667,0.1571713266595782,0.0726660628009136,0.0115354196822894,-0.0318288634445549,-0.0623255552766237,-0.08001277464018329
1.3038156830268777,0.7249241544578138,0.558686772743936,0.4049436287328498,0.2646437302623436,0.1512474811909073,0.0660234693913507,0.0044688973243935,-0.0391420556832137,-0.069783696035983,-0.08754377716139165
1.3012469781978917,0.72455210389303,0.5583428067884113,0.4034951599113562,0.2621073214851661,0.1479777594143176,0.0623530685099658,0.0006068598611721,-0.0430851854465967,-0.0737550700656064,-0.09152026869030253
1.2987126064553032,0.7248912040856482,0.5592323647208945,0.4038388727094398,0.2618808624228092,0.1474462308568835,0.0617477244824172,4.792392944717619e-05,-0.0435559222327549,-0.0741349363639187,-0.0918361911895023
1.296218023070673,0.7259646606923015,0.5613877294112771,0.4060216741934738,0.2640255091960005,0.149725019722919,0.0642870084900226,0.0028764571672525,-0.0404668471161236,-0.0708339212537233,-0.08840111365635406
1.2937686006879645,0.7277926434957301,0.5648354547394053,0.4100820228042384,0.2685915466065383,0.1548734468235282,0.0700362678237995,0.0091616072190501,-0.033746445054632,-0.0637790217438196,-0.081141240322526
1.2913696140944118,0.7303920769452334,0.5695960208292213,0.4160493987955566,0.2756176905942958,0.162937212549138,0.0790457355718085,0.0189563698074121,-0.0233400597092767,-0.0529145728795725,-0.07000038385627876
1.28902622525339,0.7337764497910074,0.575683522426897,0.4239438164077901,0.2851304359156951,0.1739476250492513,0.0913496835016702,0.0322966971785993,-0.0092108107452231,-0.0382031800780946,-0.05494090520913333
1.2867434686636283,0.7379556460296869,0.5831053941573472,0.4337753827695613,0.297143454221441,0.1879208779615364,0.1069656211359623,0.0492006485158937,0.0086595267482301,-0.0196266170731597,-0.035944621352192674
1.2845262371070745,0.742935799220469,0.5918621762551295,0.4455439085365836,0.3116570479169731,0.2048573824140479,0.1258935445551236,0.0696675845856834,0.0302696818643487,0.0028133107770362,-0.013013681218972149
1.282379267845713,0.7487191720521775,0.6019473242115505,0.4592385753204491,0.3286576655102153,0.2247411586296529,0.1481152393287039,0.0936774099717135,0.0555980889307692,0.02909393948145,0.013828591332261685
1.2803071293246246,0.7553040628423912,0.6133470656084827,0.4748376650307869,0.3481174845898229,0.2475392932992277,0.1735936431860472,0.1211898677818776,0.0846021342101327,0.0591709593520741,0.0445368908281731
1.278314208435846,0.7626847404336006,0.6260403072212546,0.4923083563486279,0.3699940691311983,0.2732014699608821,0.2022722755960607,0.1521438936862235,0.117217454759286,0.0929776740887367,0.07904316576856638
1.2764046983937385,0.7708514087186488,0.6399985952637866,0.5116065936568044,0.394230108483119,0.3016595809116075,0.2340747433180189,0.1864570385500496,0.1533572987690547,0.1304243153391645,0.11725590581012374
1.2745825872692462,0.7797902017817954,0.6551861314168412,0.5326770338632556,0.4207532461252231,0.332827430659944,0.2689043331821951,0.224024971730167,0.1929119599911955,0.1713974257091567,0.15905949373245087
1.27285164722601,0.7894832103826195,0.6715598470178189,0.5554530766454073,0.4494760070722648,0.3666005425589112,0.3066437058076615,0.2647210802468854,0.2357483025531836,0.215759327307058,0.20431363973457153
1.271215424497503,0.799908540240513,0.6890695374930185,0.5798569836965234,0.4802958335936463,0.4028560819786847,0.3471547065924195,0.3083961824466574,0.281709396475492,0.2633476973824805,0.2528529203657278
1.2696772301395731,0.811040402297543,0.7076580587715363,0.6058000925386983,0.5130952396607152,0.4414529111082877,0.3902783130183163,0.354878378316153,0.3306142884151817,0.3139752773293512,0.3044864494081173
1.2682401315886929,0.8228492348495126,0.7272615870269514,0.633183130350744,0.547742095165725,0.4822317921184627,0.4358347399766628,0.4039730621542758,0.382257936405738,0.3674297460992832,0.3589977131265337
1.2669069450512709,0.835301857138695,0.7478099426381877,0.6618966330049474,0.5840900513978365,0.525015756855652,0.4836237272869897,0.4554631266743366,0.4364113414466799,0.4234737936996702,0.41614460725932395
1.265680228745146,0.848361653699478,0.7692269787369983,0.6918214740770853,0.6219791194293736,0.569610662336162,0.533425035673778,0.5091093905827709,0.492821912480571,0.4818454346763945,0.47565971768050125
1.2645622770094749,0.8619887884396531,0.7914310341065368,0.72282950794762,0.6612364128660413,0.6158059519178726,0.5849991789791427,0.5646512840158203,0.5512141043000964,0.5422586050008169,0.5372508904976427
1.2635551152949975,0.8761404471280837,0.8143354495078611,0.7547843302105971,0.7016770657528623,0.6633756419823681,0.6380884210991449,0.6218078276362433,0.6112903699394624,0.6044040882514673,0.600602140103827
1.2626604960418937,0.8907711066440251,0.837849145732395,0.7875421574125054,0.7431053352053931,0.712079553091828,0.6924180657956747,0.6802789413969668,0.672732469774851,0.6679508180204543,0.6653749449714343
1.2618798954483956,0.9058328290278518,0.8618772608075093,0.8209528266264974,0.7853158964631901,0.7616648027239667,0.7476980659084127,0.7397471176545727,0.735203178522117,0.7325476026771108,0.7312099803309525
1.261214511128797,0.9212755780583598,0.8863218428194857,0.8548609135039732,0.8280953354579637,0.8118675736741601,0.8036249753298361,0.7998794901481696,0.7983484282038193,0.7978253155700807,0.7977293338752849
1.2606652606557385,0.937047555772393,0.9110825937701216,0.8891069652257236,0.8712238405917467,0.8624151679099312,0.8598842621920617,0.8603303250558946,0.8617999196087824,0.8633995880435437,0.8645392448400456
1.2602327809774283,0.9530955560405592,0.9360576587597323,0.92352884220091,0.9144770911936638,0.9130283499658096,0.9161529948680336,0.9207439526514574,0.9251782264754476,0.9288740339267504,0.9312333978472502
1.2599174286971002,0.9693653320238478,0.9611444536081662,0.9579631594569612,0.9576283350677124,0.9634239768258184,0.972102903497414,0.9807581478307724,0.9880964053659742,0.9938440221565086,0.997396790464798
1.25971928119814,0.9858019740634772,0.9862405228077376,0.992246815467258,1.0004506416979153,1.0133179026696375,1.027403808780468,1.0400079548894228,1.050164109845819,1.0579009987603765,1.0626101773565102
1.2596381385954163,1.002350294307371,1.011244418478249,1.026218592742567,1.0427193111342583,1.0624281369550366,1.0817273968273795,1.098129936471251,1.1109921901878297,1.1206373405897017,1.1264550741900436
1.259673526489857,1.018955214155871,1.036056589797696,1.0597208109530527,1.084214411487764,1.110478223263151,1.1347513041225954,1.154766808807361,1.1701977396170584,1.181651701184218,1.1885192813709056
1.2598246995009057,1.0355621504249266,1.06058027125527,1.092601009764533,1.124723410523596,1.157200794443286,1.186163460537371,1.2095724056527,1.2274095255722866,1.2405547844718725,1.2484028616944434
1.260090645548451,1.052117395982349,1.084722357059412,1.1247136350981324,1.164043859319806,1.202341247263644,1.235666621330315,1.2622168923406811,1.2822737202999488,1.296975455436316,1.3057244779678034
