Values,Values_02_33_35,Values_02_42_28,Values_02_51_22,Values_03_00_11,Values_03_09_12,Values_03_18_02,Values_03_26_59,Values_03_35_58,Values_03_44_56,Values_03_53_32,Values_03_53_53
1.0044684126442365,1.35594302286114,1.6891801127547623,1.996785872997233,2.2672108356920515,2.4840926715918683,2.6457071152502243,2.76096071316791,2.8414056364006863,2.897056797698512,2.9354430846460557,2.93670129626688
1.004187987572992,1.3590607615383088,1.699993566266394,2.0149449852234627,2.291539372634038,2.513021644875048,2.677825918334206,2.7952239532530587,2.877100620857449,2.9337108743316755,2.9727437306393183,2.974022928015633
1.0038803680675064,1.3612526295692855,1.7092484149015037,2.0310165319486178,2.3133310003665497,2.5390486207406027,2.7067637426886413,2.826102766852794,2.909266789589907,2.966735067886267,3.0063442123817934,3.0076420839839346
1.0035456081013632,1.3624912006364314,1.7168860957078664,2.044919872069757,2.332492252362224,2.56207455020532,2.7324202859376987,2.853497577347875,2.9378059177202145,2.9960325134607846,3.0361488122623927,3.0374630871117447
1.0031838469415908,1.3627518922715616,1.7228522349123545,2.056579615922804,2.3489360273684525,2.582007867726744,2.754703706438236,2.8773180379997627,2.962629579580798,3.021516553213769,3.062072307022923,3.0634007641851406
1.0027953102950184,1.362013050995046,1.7270966895229622,2.065925485634156,2.362581190627296,2.598763817998379,2.7735297032126063,2.8974819110409347,2.983657874164847,3.043109348583912,3.0840384983984483,3.0853789737533193
1.0023803111722762,1.360256034443012,1.7295735896022582,2.072892172490097,2.373352159275239,2.612263749925324,2.788820547058608,2.91391388521106,3.0008180797098007,3.060740415095553,3.101978661816995,3.103329051956791
1.0019392504566853,1.3574652907952662,1.730241384633762,2.07741919957393,2.381178485480245,2.62243439638492,2.800504085843143,2.9265443583321846,3.014043266780614,3.074345111183718,3.115829946096139,3.117188209254714
1.0014726171659698,1.3536284357211126,1.7290628972807751,2.0794507980414902,2.3859944514298315,2.6292071593871142,2.8085127483532166,2.935308213120358,3.023270900966449,3.0838631143009807,3.1255337589472982,3.126897912913889
1.00098098839544,1.348736326950604,1.7260053876453638,2.078935805394666,2.387738690648121,2.632517420999212,2.8127825721079485,2.9401436156216825,3.0284414675698903,3.0892369188600983,3.131034174393072,3.1324022914163216
1.0004650289322918,1.3427831364569278,1.7210406308733266,2.0758275939632127,2.3863538502816644,2.632303900879986,2.813252281224815,2.940990866444076,3.029497151469417,3.090410391349561,3.1322763989553404,3.1336465976933434
0.999925490531707,1.335766420103207,1.7141450106187155,2.0700840375109166,2.3817863089424023,2.628508081472131,2.8098624407878074,2.9377913353531304,3.0263806057101537,3.087327418283986,3.129205333743191,3.130575768363584
0.9993632108467452,1.327687184466486,1.7052996304800856,2.0616675234378405,2.3739859644235395,2.621073721827895,2.802554714197297,2.9304865098429995,3.019033842375723,3.079930682585233,3.1217642694410763,3.1231331160211
0.9987791120053944,1.3185499504053515,1.6944904450519849,2.0505450174514546,2.362906105101446,2.6099464806878814,2.791271249704748,2.919017188015485,3.007397278970152,3.0681606036058184,3.1098937507556017,3.111259191175826
0.9981741988297628,1.308362812788464,1.6817084117022416,2.0366881868218285,2.348503378095359,2.5950736687941687,2.7759542217620066,2.903322845534706,2.9914089729451976,3.051954475372621,3.093530646206612,3.094890849774327
0.9975495566940874,1.297137495652051,1.6669496635926548,2.0200735874171025,2.3307378662661145,2.576404149487517,2.756545551948157,2.883341205590628,2.971004076181882,3.031245836797329,3.072607458307719,3.0739605613879295
