Values,Values_03_21_40,Values_03_30_55,Values_03_40_08,Values_03_49_24,Values_03_58_37,Values_04_07_58,Values_04_17_15,Values_04_27_12,Values_04_37_48,Values_04_48_43,Values_04_59_25,Values_05_10_05,Values_05_20_48,Values_05_31_29,Values_05_41_45,Values_05_51_47,Values_06_01_44,Values_06_11_27,Values_06_21_15,Values_06_21_52
0.7099175934801658,0.5754915153656608,0.5516564390476542,0.5157607802214956,0.4827457327916917,0.4556066785096582,0.4338822272710824,0.4165168650274458,0.4025291720427903,0.3911406841340888,0.3817692390771371,0.3739914925153039,0.3675034735334639,0.3620870238616552,0.3575836033787744,0.3538748997310054,0.3508690652145242,0.3484913208781026,0.3466777922498151,0.3453716379837325,0.3453082457760635
0.7706539930318003,0.6329650631242209,0.6083772963532259,0.571734799211514,0.537938554858469,0.5100122464670341,0.4875146510743631,0.4694007059042071,0.4546930881146939,0.4426138779889199,0.4325796972098127,0.4241652540680918,0.4170644458719557,0.4110570647333301,0.4059827161223495,0.4017214616765375,0.398180050223037,0.395282498800823,0.3929638994237296,0.3911665185599553,0.3910740755100135
0.8287317391251944,0.6879500337071084,0.6627418021401629,0.625482700168868,0.5910144371214406,0.5623888602852878,0.5391888224858418,0.5203837041763756,0.5050035550592973,0.4922735111974122,0.481610846809454,0.472589690304107,0.4649027973044408,0.458328622221462,0.4527054262130966,0.4479120105159616,0.4438539838784575,0.440454351201878,0.4376473133374742,0.4353743529668821,0.4352537685270213
0.883938600042117,0.7402355847141786,0.7145414614541774,0.6767973930214283,0.6417675639982854,0.61253194036543,0.5887013405504091,0.5692635657107391,0.553259312969425,0.5399192931875835,0.528663313082579,0.5190663007215294,0.5108208714568305,0.5037048638206684,0.4975557130053981,0.4922513320407926,0.4876964580191903,0.4838132792242501,0.4805352501543453,0.4778031795704041,0.477655412771585
0.9360881086560212,0.7896352641267572,0.7635910780961441,0.72549409727481,0.6900135972203968,0.6602576905606038,0.6358690018344487,0.6158576889056326,0.5992783492214832,0.5853697791970955,0.5735561975621183,0.5634147150786707,0.5546388134046518,0.5470064425493331,0.540354735279195,0.5345610930951052,0.5295296534716504,0.5251819863121164,0.5214509464381116,0.5182767796623791,0.5181028226013634
0.9850173188812754,0.8359847634509869,0.8097267132810582,0.7714084831978398,0.7355879598670954,0.7054014927322007,0.6805272815280476,0.6600017149181939,0.6428965052341379,0.6284610244761427,0.6161257732047377,0.6054714246654054,0.5961933337091258,0.5880702912714932,0.5809396540214442,0.5746786914410045,0.5691912159296506,0.5643983792364906,0.5602325845878285,0.5566336266491416,0.5564344893812625
1.0305843006241284,0.8791394468813942,0.8528034476244931,0.8143946382993393,0.7783439629788718,0.747816157680722,0.7225286822375231,0.7015479551448869,0.6839659687956208,0.6690451314765646,0.6562240792378691,0.6450884196045378,0.6353363844005682,0.6267483346059639,0.6191623782181315,0.612456033885042,0.6065330652037518,0.601314407481514,0.5967321615226806,0.5927257832908484,0.5925024804138138
1.0726654726004243,0.918971761051028,0.8926930449132358,0.8543229523261946,0.8181508640741578,0.787370118887821,0.7617410347472038,0.7403637785921008,0.7223537333134615,0.7069887703442596,0.6937174952018056,0.6821318108633962,0.6719338248897615,0.6629061957403971,0.6548883103287806,0.647758318696189,0.6414202132264614,0.6357949157247343,0.6308143746878281,0.6264178203901127,0.6261713595636353
1.1111528706320826,0.9553686260933676,0.9292816112042764,0.8910780083255643,0.8548919406468076,0.8239456488420784,0.7980458280432188,0.776330034528142,0.7579400978791614,0.7421717453860269,0.7284853658246866,0.7164805077047497,0.7058641477073014,0.6964219672695628,0.6879951598090157,0.6804628899400673,0.6737296577009673,0.6677165755606503,0.6623555907879819,0.6575858215889542,0.6573171941899737
1.145951443773888,0.988228901004485,0.962467334156957,0.9245565580534968,0.8884626520047445,0.8574371676549771,0.8313366355462214,0.8093395752290782,0.7906172712619891,0.7744856692295579,0.7604187372608593,0.7480250100595497,0.7370173225985006,0.727185103690621,0.7183718814566633,0.7104582196699623,0.7033494065114875,0.6969669507695229,0.6912429507375554,0.6861165269509867,0.6858267010155586
1.176976462359124,1.0174610053555269,0.9921583759155648,0.9546656479771434,0.9187689504371233,0.8877497010407138,0.8615176916553426,0.8392959306048828,0.8202881297544848,0.803832793047264,0.7894192517323905,0.7766663616831497,0.7652938037622675,0.7550954793419522,0.7459177814142902,0.737643059886253,0.7301776739074813,0.7234437362594708,0.7173736500828025,0.7119066537204873,0.7115965692718267
1.204151111438212,1.042980766054498,1.018270979133103,0.9813209481780024,0.9457257885896893,0.9147975304602488,0.8885026582666918,0.8661121718885048,0.8468651640432633,0.8301250263477534,0.8153982326364384,0.8023152948779158,0.7906037298509729,0.7800626403173957,0.7705418183325028,0.7619257907827883,0.7541222740253701,0.7470541953142411,0.7406544186120011,0.7348624170723517,0.7345329838808662
1.22740433076574,1.0647095429311768,1.040727830753551,1.0044453215056683,0.9692558549526672,0.9385030632312304,0.9122136058989656,0.8897099864995248,0.8702696351331889,0.8532831645786437,0.8382759768057623,0.824891582077858,0.8128663307557525,0.8020052631984012,0.7921621114218803,0.7832239759453303,0.7751002213912251,0.7677148038020026,0.7610012068591318,0.7548992576369907,0.7545513554035441
1.2466689491719307,1.0825726712761763,1.0594567128181973,1.0239676552565595,0.9892885544657348,0.958795935585614,0.9325802192513386,0.9100189713533372,0.8904309444788026,0.8732363278976788,0.8579812557038209,0.844323594664027,0.832009540255002,0.8208508184836245,0.8107056521470863,0.8014641201872612,0.7930375330684278,0.7853510950275899,0.7783390722226954,0.7719417675857663,0.7715762484841725
1.2618801474951016,1.096498243902906,1.0743894546345385,1.039821963255184,1.0057592372015656,0.9756123478437644,0.9495392233493328,0.9269761383012792,0.9072862099173414,0.8899216008865392,0.8744510137136398,0.8605480557094863,0.8479697998843511,0.8365354228287741,0.8261082025076246,0.8165816118627692,0.8078692132406687,0.799897685015762,0.7926022435358074,0.7859237932024786,0.7855414866636468
1.272974270860867,1.1064162405351152,1.0854611868456026,1.051946753189532,1.0186086655944817,0.9888946187331168,0.9630340145258648,0.9405256136273616,0.9207800273363234,0.9032838513893172,0.8876302401330596,0.8735099618381328,0.8606920278966532,0.8490038527417,0.8383143514040361,0.8285208200762735,0.819539389626572,0.8112984466500199,0.8037343315815193,0.7967886805430415,0.7963904001108159
1.2798879984977132,1.1122579989515426,1.0926098858313404,1.060284642941384,1.0277827002624256,0.9985909359374798,0.9730144708712368,0.9506185041415316,0.9308643887810713,0.9132756975407916,0.8974719824523232,0.8831626404057685,0.8701297182537769,0.8582096834939221,0.8472776917448473,0.837235308403413,0.8280015623599534,0.8195067923711764,0.8116886443750604,0.8044896221662472,0.8040761742063905
1.2825578679045766,1.1139560108069373,1.095776186880823,1.0647822008409018,1.033232176489109,1.0046552725635598,0.9794369097995144,0.9572128957214222,0.9374987212394132,0.9198575857476906,0.9039374623178376,0.8894679021452383,0.8762451286151405,0.8641155111121961,0.852961075123705,0.8426881209811949,0.833218920278306,0.8244860195217479,0.8164285604938669,0.8089900574525367,0.8085622514505685
1.280920140355379,1.1114440157181908,1.0949034369585906,1.0653899784824248,1.0349129380773616,1.0070474345211828,0.9822641561715344,0.9602739463062112,0.9406500067662846,0.9229979390260074,0.9069962523981828,0.8923962463738159,0.8790095133689177,0.8666932125090261,0.8553368982071451,0.8448520942460109,0.8351646770895077,0.8262096700297867,0.8179279114071717,0.8102640767629995,0.8098227369073857
1.274910986651841,1.1046573602382213,1.08993795276468,1.0620627010264998,1.0327859925786096,1.0057332018307084,0.9814656829652152,0.9597740343003288,0.9402929438805911,0.9226733346259612,0.9066264721224706,0.8919270758107519,0.8784033578760961,0.8659241990853233,0.8543873753547004,0.8437101480759602,0.8338223804524452,0.82466185681155,0.8161713245813381,0.8082967806471311,0.807842758360189
1.2644669658321883,1.0935335837926057,1.0808294471332756,1.054759578701418,1.026817751725126,1.000684527442288,0.9770177876178814,0.9556929249265792,0.9364101121110916,0.9188686721095118,0.9028149627114608,0.8880488806869212,0.8744165728902545,0.8617996220858625,0.8501047551334411,0.8392555134184505,0.8291861505091414,0.81983751290692,0.8111544828750274,0.8030845491447165,0.8026187361968543
1.249525765230492,1.0780131914629976,1.0675315864877886,1.0434447043044388,1.0169803229961945,0.991879760010288,0.968903770596518,0.9480179209198388,0.9289921057547758,0.911577297530361,0.895557406710752,0.8807593568928029,0.8670486134344271,0.8543204935293591,0.8424914440867072,0.8314918593245445,0.8212608103774257,0.8117425254770669,0.8028842620035066,0.7946351826347278,0.7941585244586808
1.23002716780377,1.058040573514669,1.0500026438382812,1.0280875045866489,1.003251822292915,0.9793038618017672,0.9571140880195046,0.9367439696979204,0.9180376090659508,0.9008010558590384,0.8848583639818128,0.8700654298811503,0.8563084935863041,0.8434976938942581,0.8315600086811595,0.8204332900688495,0.8100618790531016,0.8003937248993783,0.7913787161095713,0.7829678840871953,0.7824813928985155
1.2059142118816115,1.0335650335227269,1.028206215315075,1.008663218103868,0.9856166832496654,0.9629485991405538,0.9416464569079552,0.9218737062911811,0.9035533925653014,0.886550251561132,0.8707312041621296,0.855983164362198,0.8422146771912299,0.8293518465372205,0.8173330353554692,0.8061041922237033,0.7956154065401256,0.7858187087349999,0.7766668911813472,0.7681130624313188,0.7676178297599913
1.177134509279589,1.004541890653044,1.0021119732756238,0.985153378113738,0.9640659454368022,0.9428126900500357,0.922505899330912,0.903417419382975,0.8855542185674429,0.8688435059478175,0.8531979245846713,0.8385375490560284,0.8247948339803723,0.8119130484962966,0.7998428384747409,0.7885389216315132,0.7779576412863594,0.7680554907778631,0.7587884566567589,0.7501119475108555,0.7496091557568133
1.143641689843805,0.9709336266087104,0.9716964349086032,0.9575462857348448,0.9385975108987392,0.9189019013937956,0.8997047197173722,0.8813929361377217,0.8640626526348913,0.8477075087904451,0.8322888517669508,0.8177621551201324,0.8040854601456733,0.7912204571144064,0.7791310159771849,0.7677813303903238,0.7571345303532526,0.7471519759160169,0.7377931562396962,0.7290160179393775,0.7285069505817402
1.105396943727017,0.9327110537804972,0.9369437319390158,0.925837465718904,0.9092163659816394,0.8912290956331234,0.8732624176992584,0.8558254298341031,0.8391087862421486,0.8231766704913847,0.8080422335963446,0.7936986760942881,0.7801313718468569,0.7673217415337896,0.7552478622978016,0.7438841439413084,0.7332010628892041,0.7231652718379814,0.7137400894087933,0.704886253771806,0.704372303887436
1.0623706367841472,0.8898544877653596,0.8978463738608743,0.8900301041810832,0.8759347725747617,0.8598142346641842,0.8432055463663455,0.8267471620121447,0.8107298838009074,0.7952926891474058,0.7805037375584734,0.7663963655988214,0.7529850886897965,0.7402724168415117,0.7282516570433044,0.7169082073905184,0.7062204766683561,0.6961608579517078,0.686696844572111,0.6777922355137237,0.6772749122942675
1.014543979130694,0.8423549142890477,0.8544060037973006,0.8501354741821183,0.838772439415842,0.8246843547599044,0.8095675324482724,0.794197177573201,0.7789699740404268,0.76410405380883,0.7497258774529033,0.7359113962533086,0.7227061315805439,0.7101350861435524,0.6982078555195648,0.6869216279504438,0.676263355332053,0.6662116398774006,0.6567385129290829,0.6478111192088539,0.6472920522055674
0.9619107318431024,0.7902151473195004,0.8066341522304321,0.8061733607888885,0.7977566896314561,0.7858735320659969,0.7723884803372618,0.7582209766895077,0.7438794112039139,0.7296655107734071,0.7157673966578345,0.7023061689895234,0.6893602651592518,0.676978621739527,0.6651882132015422,0.653998846468183,0.6434066501418486,0.6333969241351253,0.6239466184463237,0.6150265237735898,0.6145074646442907
0.9044789416746848,0.7334509814035928,0.7545529991030285,0.7581725018295488,0.7529226448874734,0.743422862088723,0.7317149857383132,0.7188701912011021,0.7055144353314953,0.692037523578997,0.678692639863364,0.6656486058341841,0.6530187189705036,0.6408773205763671,0.629269880297507,0.6182196751246248,0.6077326642256622,0.597801351874886,0.5884080036333694,0.5795273710783593,0.5790101926589533
0.8422726981791262,0.6720923466355098,0.6981961588535012,0.7061710637258257,0.7043134491587921,0.6973804789284865,0.6875999868589964,0.6762022951892313,0.6639367628464886,0.6512857592715495,0.6385709470921933,0.6260114611365031,0.6137574234345075,0.6019100710809203,0.5905345044974827,0.5796683403450923,0.5693280392732213,0.5595138324898392,0.5502137128156553,0.5414067213046816,0.5408934138768565
0.7753339114219978,0.6061844788151467,0.6376095055193451,0.6502171732906472,0.6519805559858366,0.6478016404750074,0.6401026812620525,0.6302803794631977,0.6192132386001031,0.6074806333881833,0.5954761036368651,0.5834716859869595,0.5716562964255206,0.5601595681896194,0.5490673796940495,0.5384325696423851,0.5282827843009544,0.5186265176016743,0.5094579142350429,0.500760645724571,0.5002533103994988
0.7037241111578407,0.5357891199488967,0.5728520558858514,0.590369526037493,0.5959841020191986,0.5947489042640566,0.5892885346973303,0.5811730176932355,0.5714155783840182,0.560696943842934,0.549485877205916,0.5381098781666928,0.5267986137956036,0.5157116108699125,0.5049566758888654,0.4946027584895819,0.4846893834358933,0.4752338531906253,0.4662368995464763,0.4576871762425665,0.4571880154260293
0.6275262695981979,0.4609857649871369,0.5039969275720185,0.5266980892291565,0.5363933865752888,0.5382924151427593,0.5352294043662581,0.5289542478431662,0.5206202266817274,0.5110136195381857,0.5006816691014859,0.4900098454047801,0.4792704925357852,0.468654511703567,0.4582927806987463,0.4482712484479886,0.4386420147253566,0.4294317426302236,0.4206481941982228,0.4122853658913165,0.4117966708371659
0.5468466493644826,0.3818729693448165,0.4311323858076733,0.4592849135429103,0.4732874718238786,0.4785103203184798,0.4780037931917148,0.4737036864599966,0.4669083481696713,0.4585136031324687,0.4491482997444031,0.4392583031110069,0.4291605085606876,0.4190786413039873,0.4091677759880847,0.399531740801431,0.3902359049192614,0.3813168462421592,0.3727898049542952,0.3646544871590442,0.36417862265437895
0.4618166756318057,0.2985697281548602,0.3543629874256733,0.3882250608818119,0.4067559111838775,0.4154893198858937,0.4176972439008091,0.4155067854123453,0.4103659633614828,0.4032838791517811,0.3949739405083582,0.3859447192949221,0.3765594625483833,0.3670761216908229,0.3576750644127708,0.3484788611148641,0.3395668362478642,0.3309860339722851,0.3227596217132215,0.3148933858327242,0.3144327720892412
0.3725948266400077,0.2112169323105285,0.2738108233469027,0.3136276476706555,0.3368996047153998,0.3493253517665086,0.354402872327177,0.3544552311014969,0.3510842290931936,0.3454156488297688,0.3382501939274397,0.3301613093945029,0.3215602971922236,0.3127406725837353,0.3039091504134784,0.2952078798022884,0.2867308107990267,0.2785359972841609,0.270654980186465,0.2630999973631943,0.26265708921501096
0.2793685296170684,0.1199788982530223,0.1896168517902898,0.2356169932339722,0.2638317701051011,0.2801243995251141,0.2882220286937718,0.2906474754042965,0.2891598536932027,0.2850046421327322,0.2790723133425946,0.2720031726716009,0.2642581580877858,0.2561676033754034,0.2479655689252171,0.239814582447776,0.2318238666867022,0.2240630148819352,0.2165723804419225,0.2093710211260821,0.20894828465566093
0.1823560398393723,0.0250449584180499,0.1019423039840582,0.1543338520289013,0.1876790067620038,0.2080034002925218,0.2192650643109673,0.2241893762250294,0.2246956252591657,0.2221515459699251,0.2175395415635302,0.2115685503066577,0.2047505789148668,0.1974539319391579,0.1899409434211964,0.1823952719280482,0.1749420284583614,0.1676628550798089,0.1606073444708884,0.1538017360509759,0.15340162278278702
0.0818082693561181,-0.0733689122738358,0.0109701328664718,0.0699366972539549,0.1085824192779141,0.1330912187599855,0.1476521698751114,0.1551949143052758,0.1578010202571322,0.1569625163994994,0.1537555369427062,0.1489591741487916,0.1431377603953482,0.1366986002394046,0.1299331437091396,0.1230468731685522,0.1161813629526201,0.1094307863758553,0.1028543846515088,0.0964859297771517,0.09611084859490134
-0.0219894806239184,-0.1750184708433431,-0.083093536068533,-0.0173969874599142,0.0266987559756158,0.0555296428665427,0.0735142413499405,0.0837869428518567,0.088592849662342,0.0895497327200328,0.0878288453983838,0.0842806652661106,0.0795229027347633,0.074002746969989,0.0680415041783365,0.0618671016626663,0.0556381021286703,0.049461658106657,0.0434070453047965,0.037515903817779,0.03716819077713192
-0.1287159427644801,-0.2796296308547669,-0.1800180030334264,-0.1074694609009264,-0.0577984904313293,-0.0245256514883685,-0.0030062785830389,0.0100979187691727,0.017195892263192,0.0200319438821649,0.0198733695856537,0.0176429342010871,0.0140125440983884,0.0094699903597551,0.0043670561714437,-0.0010453500868731,-0.0065912125342619,-0.0121499938228258,-0.0176420273067172,-0.0230174896003931,-0.023335603373851863
-0.2380125337574817,-0.3868969976440994,-0.2795467008955625,-0.2000615809136065,-0.1447180786257026,-0.1069042242837,-0.0817546399574385,-0.0657294398064585,-0.0562565390673469,-0.0514650459442957,-0.0499912170048677,-0.0508394684315976,-0.0532831454642123,-0.0567933287381835,-0.0609872747665347,-0.0655906568758717,-0.0704096122182554,-0.0753098638145621,-0.0802010337950264,-0.0850248259011157,-0.08531124801764096
-0.3494823142821662,-0.496482583517413,-0.3813960753744791,-0.2949318266462961,-0.2338501705671377,-0.1914201414538465,-0.1625631617208212,-0.1435416239065727,-0.1316221508805903,-0.1248080040605928,-0.1216391612397791,-0.1210471001560699,-0.1222501628401238,-0.1246779908061826,-0.1279165533176145,-0.1316677817098801,-0.1357196547446603,-0.1399238606974314,-0.1441790333965595,-0.1484181453781473,-0.14867095745585573
-0.4626893494805245,-0.6080147777419881,-0.4852547034837933,-0.3918155455017719,-0.3249656943875571,-0.2778714428434828,-0.2452507936178429,-0.2231739786638472,-0.208749387043424,-0.1998560510523853,-0.1949384681722497,-0.1928555136589163,-0.1927706022314563,-0.1940718664167325,-0.1963138372854041,-0.1991745092351078,-0.2024234854833149,-0.2058981935141677,-0.2094860524327819,-0.2131110824639987,-0.21332857659661797
-0.5771585644364484,-0.7210876470584853,-0.5907827101758919,-0.4904244748902758,-0.4178159616361802,-0.3660398463928406,-0.3296228982039383,-0.3044505540534303,-0.2874773396418688,-0.2764606241104827,-0.2697509099575512,-0.266135305389809,-0.2647227383713595,-0.2648600297426388,-0.2660703177327513,-0.2680076094093501,-0.270423021947782,-0.273139574858247,-0.2760333045731688,-0.2790191014225614,-0.27919981753161105
-0.6923761874954307,-0.8352606377305656,-0.6976115312512632,-0.5904465724125346,-0.512132562678128,-0.4556907051848604,-0.4154712641935842,-0.3871841683566552,-0.3676358563246951,-0.3544656224045269,-0.3459322039761765,-0.3407523217752994,-0.3379812567955354,-0.3369250094363734,-0.3370755875470549,-0.3380631212867314,-0.339620250763221,-0.3415555293650625,-0.343733509519311,-0.3460598241867506,-0.3462025878956433
-0.8077908662607192,-0.9500587398297872,-0.8053440525220995,-0.691546164475643,-0.6076275367857084,-0.5465732043716072,-0.5025743309678247,-0.4711766585901352,-0.4490458138624675,-0.433707700571866,-0.4233323230623549,-0.4165679832324779,-0.4124175889951262,-0.4101471326196561,-0.4092179923113105,-0.4092367091755288,-0.4099175878207828,-0.4110547568611971,-0.4125012584197957,-0.4141533975605613,-0.41425735816579806
-0.9228155262489532,-1.0649731580946036,-0.9135551307254508,-0.7933643931110149,-0.7039937789828544,-0.638420747386087,-0.5906975644055436,-0.5562192509875131,-0.5315194854250288,-0.5140166333668706,-0.5017958572773272,-0.4934396423973125,-0.4879002662881862,-0.4844048735937917,-0.4823849731460552,-0.4814239990376274,-0.481218207842,-0.4815474549007026,-0.4822533293910394,-0.4832228019317389,-0.4832874699763153
-1.036830020579262,-1.1794625125295994,-1.0217924724651448,-0.8955199054397897,-0.8009056061137162,-0.7309514381924594,-0.6795938790648196,-0.6420929376038964,-0.6148608806071079,-0.5952156247748347,-0.5811622957151391,-0.5712208409798158,-0.5642951533089223,-0.5595750650924222,-0.5564632566095128,-0.5545207478192977,-0.5534261939233838,-0.5529454493585259,-0.5529088000764485,-0.5531939468303536,-0.5532192306927596
-1.1491845913462797,-1.2929545673256404,-1.1295778159669043,-0.9976096929422908,-0.8980193628071186,-0.8238685211748549,-0.7690039542237925,-0.7285686958090493,-0.6988658865561711,-0.6771213832155507,-0.6612660445245993,-0.6497612768957983,-0.6414653689203348,-0.6355327765721792,-0.6313386932621475,-0.6284226447431295,-0.6264463037397625,-0.6251619275951643,-0.624388749783456,-0.623995344060833,-0.623981584868988
-1.259204130873712,-1.404848461105773,-1.2364083301014233,-1.0992099525493415,-0.9949739088793528,-0.9168605979646198,-0.858656246480759,-0.8154073406810395,-0.7833219902787963,-0.759543734948599,-0.7419359466937749,-0.7289062417289179,-0.7192706499245196,-0.7121506108624025,-0.7068954926535665,-0.7030244891487786,-0.7001830941696308,-0.6981105134181804,-0.6966152880995786,-0.6955570931629061,-0.6955050972186978
-1.3661931958533136,-1.5145173879205835,-1.3417581204173583,-1.199876813930619,-1.0913907990761056,-1.0096014072596695,-0.9482664662324964,-0.9023587632064028,-0.8680073237037892,-0.8422845081652446,-0.8229940286499334,-0.8084952473739194,-0.7975658711525052,-0.7892971282045308,-0.7830145597705691,-0.7782184463708944,-0.7745391026198619,-0.7717033791781029,-0.7695096026153232,-0.7678088693083983,-0.7677199370624921
-1.4694416919101652,-1.6213116601369344,-1.4450797178118626,-1.2991467633579727,-1.18687395086961,-1.101748937005271,-1.0375362672268251,-0.9891602878068442,-0.9526887526204626,-0.9251353988862404,-0.9042531765746936,-0.8883595378794894,-0.876198412087577,-0.8668340827518802,-0.8595706135399854,-0.853891058245188,-0.8494117580140907,-0.8458480646346896,-0.8429886922973022,-0.8406765772724542,-0.8405525277198576
-1.568231113168394,-1.7245620746238683,-1.5458054269829054,-1.3965366005508415,-1.2810086036515156,-1.1929436462415954,-1.1261509060995785,-1.0755338900083946,-1.037118737437654,-1.007874536152026,-0.9855134512730532,-0.9683181880518492,-0.955004065350156,-0.9446121614266748,-0.9364277724711092,-0.9299186889952398,-0.9246886982374902,-0.9204426757148289,-0.916960456183476,-0.9140773378710244,-0.9139205270454933
-1.6618411937080824,-1.8235835050546512,-1.6433484332451032,-1.491542796692369,-1.3733594099256097,-1.282805614141412,-1.213775670647372,-1.1611820578174674,-1.1210307369682466,-1.0902615075331306,-1.0665567941201148,-1.0481725341196038,-1.0338012261029683,-1.0224649587042411,-1.0134333360960408,-1.0061611306876164,-1.0002412140886825,-0.9953691793250568,-0.9913168498568904,-0.987912515740688,-0.9877258477742429
-1.7495568079049466,-1.917678657118297,-1.7371036102535715,-1.5836401832685043,-1.4634675710637923,-1.370930512216778,-1.300050958217532,-1.2457821657876542,-1.204133013796676,-1.1720306947240853,-1.1471399663581214,-1.127698772263407,-1.11238319250215,-1.100201012378336,-1.0904095826488118,-1.0824531844233851,-1.0759156318790573,-1.0704846024986636,-1.065924914221701,-1.0620585892802907,-1.0618455182725217
-1.830674946460132,-2.0061419496235064,-1.8264480375890413,-1.6722799933668218,-1.550847038644701,-1.4568844150163085,-1.3845860123734184,-1.3289793627916895,-1.286100835652964,-1.2528829077322337,-1.2269857049836472,-1.206638703523495,-1.1905085514169078,-1.1775938705729423,-1.1671435495323694,-1.1585941802599926,-1.1515225942108165,-1.1456100919797536,-1.1406156292382434,-1.1363558119058494,-1.1361203326346332
-1.9045115955705807,-2.0882635204112625,-1.910741322347272,-1.75688739603073,-1.6349799443312567,-1.5401976224643377,-1.466951495100722,-1.4103781518567975,-1.366567250748626,-1.3324754944767685,-1.3057722705351973,-1.2846887987012834,-1.2678898212263725,-1.254370359911624,-1.243374964493824,-1.234335601683131,-1.2268244025192236,-1.2205179954362524,-1.215170751229974,-1.2105948204412114,-1.2103414457718018
-1.970408358302928,-2.1633333970041573,-1.9893259150457308,-1.8368588012689948,-1.7153115874901586,-1.6203578542723798,-1.5466712744974815,-1.4895330546369432,-1.4451128381051268,-1.4104113326550174,-1.3831217977323245,-1.3614879971027662,-1.344180767564712,-1.3301974720643746,-1.318782745524214,-1.3093672329627126,-1.301520839595673,-1.2949173819888482,-1.2893080505177588,-1.284501606068379,-1.2842353288251591
-2.027738678937978,-2.2306459114948938,-2.061527705425771,-1.911559353694195,-1.791245484255492,-1.6968033768830024,-1.6232140271815685,-1.565938987169273,-1.521255079559343,-1.4862273656521798,-1.458588122404766,-1.436604921762819,-1.4189630820238452,-1.40466856464062,-1.3929707702826808,-1.3833025340880307,-1.3752341798769507,-1.368438712215829,-1.3626656612605006,-1.3577215608199225,-1.3574477979323574
-2.0759135610324533,-2.2895044697731257,-2.126657263031321,-1.9803211567443584,-1.862139141896022,-1.768916811890747,-1.6959854652253123,-1.6390222015314744,-1.5944382420112289,-1.5593835974828378,-1.5316450207696315,-1.5095254643677816,-1.4917333912576138,-1.4772898558395802,-1.46545390463534,-1.4556642415963352,-1.4474943933211104,-1.4406186699127457,-1.434786561313928,-1.4298036221247008,-1.4295281391158166
-2.1143867056277585,-2.3392267994903104,-2.184012134443984,-2.042442854156522,-1.927301340878744,-1.836020521587426,-1.7643221670446718,-1.7081328362462749,-1.6640248619625595,-1.6292536779177935,-1.6016760240001806,-1.5796419292027428,-1.561891808117266,-1.547468443649438,-1.535645537791109,-1.5258714574824552,-1.5177258181317228,-1.5108864425718376,-1.5051044795990087,-1.5001858223578377,-1.4999146367805332
-2.1426590343724143,-2.379150793577528,-2.232880608927775,-2.097191218217079,-1.9859917555519244,-1.897374539632635,-1.827488084718552,-1.7725402289086376,-1.729290049924619,-1.6951183472015026,-1.6679671202841135,-1.6462450843660033,-1.628733403987813,-1.614503255750661,-1.6028480540917298,-1.593229677695967,-1.585236773302367,-1.578552939384951,-1.5729327362324217,-1.5681837640062126,-1.5679230273205094
-2.1602826001006976,-2.408641034247148,-2.2725473070088382,-2.1438053375081143,-2.0374236985920287,-1.9521779834678807,-1.8846747833915087,-1.8314321412025203,-1.7894198411163076,-1.756163029450303,-1.7297036859632875,-1.7085205066696365,-1.691444027720135,-1.6775803899866066,-1.6662477322771108,-1.6569252792412317,-1.649213655989793,-1.642804515997507,-1.6374576074504796,-1.632983633972633,-1.6327394926139869
-2.1668639215725185,-2.427096028004668,-2.302300830241589,-2.1815038522829533,-2.080770620088751,-1.9995747305737623,-1.9350063180211945,-1.883918902020168,-1.8435146809427791,-1.8114807324495463,-1.785972862356185,-1.7655504878027175,-1.7491017836431266,-1.735774198116163,-1.724915461547727,-1.716025888988404,-1.7087209784048096,-1.7027026905522122,-1.697737728307131,-1.6936412974447683,-1.6934197354464013
-2.162066807018808,-2.4339561114477664,-2.3214435433026543,-2.209495458884627,-2.1151767309504934,-2.0386638603652494,-1.9775493622647884,-1.929043178916482,-1.8905988362362216,-1.8600811137997948,-1.835772297922928,-1.8163224739216155,-1.8006851877466217,-1.788055174560142,-1.777814375443609,-1.7694877719832067,-1.762708516842461,-1.7571910570185365,-1.752710771464817,-1.7490887411659235,-1.7488954085787334
-2.145614750906225,-2.428711910292793,-2.329303360160415,-2.2269926170610765,-2.13977177302347,-2.068514976385636,-2.011328790372465,-1.9657956558488,-1.929636078100068,-1.9009061190235588,-1.878025714402496,-1.859744544885657,-1.845088551568796,-1.8333052396834943,-1.823815030573156,-1.816170901902256,-1.810026269750356,-1.805110126014173,-1.8012081649713674,-1.79814866133768,-1.7979886946158659
-2.117292998777606,-2.410913161680841,-2.3252472009807463,-2.2332280810635163,-2.153689564717551,-2.08818807098605,-2.0353484173336907,-1.9931363673653948,-1.9595514298881256,-1.9328520257842887,-1.9116051687858333,-1.8946678400926464,-1.8811445336595711,-1.8703403887030463,-1.8617181312465911,-1.8548617438169308,-1.849447283592421,-1.845220180249636,-1.8419779645594303,-1.8395573403505692,-1.8394351826090816
-2.076950375816498,-2.380177653279046,-2.30869560558934,-2.227473581274944,-2.156089564688298,-2.096757136452209,-2.0486160884353053,-2.010020881562216,-1.9792581811412813,-1.9547971073101127,-1.935359238383396,-1.9199151732997275,-1.907653116664885,-1.8979399803005472,-1.89028409049058,-1.8843030565605847,-1.8796976711378763,-1.876231487187712,-1.873715241763125,-1.871995193190476,-1.8719144234406877
