Values,Values_10_18_12,Values_10_29_10,Values_10_39_21,Values_10_49_27,Values_10_59_32,Values_11_09_34,Values_11_20_20,Values_11_31_02,Values_11_41_27,Values_11_51_53,Values_12_02_21,Values_12_12_46,Values_12_23_10,Values_12_33_13,Values_12_42_44,Values_12_52_25,Values_13_02_46,Values_13_14_20,Values_13_26_28,Values_13_37_54,Values_13_50_00,Values_14_02_18,Values_14_14_24,Values_14_26_08,Values_14_38_28,Values_14_50_48,Values_15_01_34,Values_15_10_59,Values,Values_15_20_57,Values_15_30_34,Values_15_40_10,Values_15_49_43,Values_15_59_17,Values_16_08_49,Values_16_18_23,Values_16_27_54,Values_16_37_26,Values_16_46_59,Values_16_56_30,Values_17_06_02,Values_17_15_35,Values_17_25_05,Values_17_34_36,Values_17_44_05,Values_17_53_36,Values_18_03_07,Values_18_12_37,Values_18_22_08,Values_18_31_37,Values_18_41_06,Values_18_50_35,Values_19_00_06,Values_19_09_36,Values_19_19_06,Values_19_28_34,Values_19_38_02,Values_19_47_30,Values_19_57_00,Values_20_06_30,Values_20_16_00,Values_20_25_29,Values_20_34_58,Values_20_44_25,Values_20_53_53,Values_21_03_22,Values_21_12_51,Values_21_22_19,Values_21_31_47,Values_21_41_15,Values_21_50_42,Values_22_00_13,Values_22_09_44,Values_22_19_19,Values_22_28_47,Values_22_38_13,Values_22_47_40,Values_22_57_08,Values_23_06_36,Values_23_16_04,Values_23_25_30,Values_23_34_56,Values_23_44_24,Values_23_53_52,Values_00_03_17,Values_00_12_43,Values_00_22_10,Values_00_31_36,Values_00_41_01,Values_00_50_27,Values_00_59_52,Values_01_09_18,Values_01_18_45,Values_01_28_10,Values_01_37_33,Values_01_46_59,Values_01_56_25,Values_02_05_51,Values_02_15_13,Values_02_24_07,Values_02_33_00
0.12131033,0.440142538,0.750171205,0.853331426,0.911528592,0.973860064,1.082626805,1.201363258,1.261839699,1.30267044,1.339675053,1.371420352,1.396792434,1.432957217,1.48220712,1.536723344,1.597341772,1.661292288,1.72485799,1.784745588,1.838442304,1.884449772,1.922319416,1.952433142,1.975666021,1.993084429,2.005746701,2.014601675,2.02045347,2.021487206,2.023962052,2.025659145,2.025968364,2.025224571,2.023690674,2.021571649,2.019026068,2.016175514,2.013112279,2.009905618,2.006606811,2.00325323,1.999871591,1.996480511,1.993092537,1.989715712,1.986354801,1.983012227,1.979688792,1.976384229,1.973097607,1.969827645,1.966572929,1.963332074,1.960103823,1.956887106,1.953681066,1.950485047,1.947298568,1.944121265,1.940952826,1.937792913,1.934641075,1.931496665,1.92835876,1.925226092,1.922096992,1.918969365,1.915840678,1.912707983,1.909567967,1.906417026,1.903251363,1.900067102,1.896860407,1.893627599,1.890365266,1.887070348,1.883740191,1.880372575,1.876965701,1.873518151,1.870028813,1.8664968,1.862921347,1.859301727,1.855637174,1.851926831,1.848169739,1.84436485,1.840511082,1.836607398,1.832652906,1.828646971,1.824589315,1.820480118,1.816320079,1.812110461,1.807853094,1.803550355,1.799205109,1.794820636
0.156846897,0.474638521,0.784617479,0.88775009,0.945848963,1.008006646,1.116506934,1.235012574,1.295368488,1.336157883,1.373178836,1.404955509,1.43032051,1.466408313,1.515518641,1.569856377,1.630270446,1.694000561,1.75733653,1.816990697,1.870455227,1.916235238,1.9538837,1.983782385,2.006805166,2.024016766,2.036473806,2.045123542,2.050768712,2.051752517,2.054068099,2.055552424,2.055644462,2.054678368,2.05291647,2.050563273,2.047776972,2.04467886,2.041361012,2.037892525,2.034324573,2.030694467,2.027028885,2.023346441,2.01965969,2.0159767,2.012302265,2.008638844,2.004987281,2.001347347,1.997718153,1.994098457,1.99048689,1.98688211,1.983282908,1.979688271,1.976097404,1.972509731,1.968924862,1.965342546,1.96176261,1.95818488,1.954609102,1.951034865,1.947461518,1.94388811,1.940313337,1.936735515,1.933152573,1.929562076,1.925961274,1.922347176,1.918716646,1.915066512,1.911393684,1.907695268,1.903968664,1.90021165,1.896422431,1.892599655,1.888742394,1.884850094,1.880922496,1.876959535,1.87296124,1.868927629,1.864858628,1.860754008,1.856613363,1.852436119,1.848221578,1.843968996,1.839677681,1.835347099,1.830976986,1.826567444,1.822119013,1.817632723,1.813110108,1.808553193,1.803964447,1.799346722
0.196953495,0.513550297,0.823565456,0.926702979,0.984702717,1.046669521,1.154883887,1.273151231,1.333379318,1.374128064,1.411177255,1.443000208,1.468361491,1.504361332,1.553308834,1.607436698,1.667613787,1.731091656,1.794166582,1.853556194,1.90675755,1.95227934,1.989676192,2.019329826,2.042112973,2.059088732,2.071312018,2.079728492,2.085139475,2.086066797,2.088202518,2.089447278,2.089295617,2.088080918,2.086064858,2.083451409,2.080398334,2.077026584,2.073427974,2.069671408,2.065807926,2.061874746,2.057898497,2.053897766,2.049885107,2.045868599,2.041853059,2.037840977,2.033833229,2.029829621,2.025829303,2.021831072,2.017833599,2.013835584,2.00983587,2.005833499,2.001827745,1.997818114,1.993804316,1.989786222,1.985763807,1.981737078,1.977705998,1.973670408,1.969629957,1.965584042,1.961531754,1.95747186,1.953402793,1.949322677,1.945229379,1.941120576,1.936993854,1.932846811,1.928677173,1.9244829,1.920262284,1.91601402,1.911737253,1.907431581,1.903097035,1.89873401,1.894343185,1.889925406,1.885481578,1.881012547,1.876519009,1.872001437,1.867460048,1.862894802,1.858305441,1.853691562,1.849052706,1.844388472,1.839698623,1.834983189,1.83024255,1.825477489,1.820689221,1.815879386,1.811050023,1.806203507
0.24150918,0.556734948,0.866881573,0.970060765,1.02796105,1.089718619,1.197626292,1.315647559,1.375739127,1.416446493,1.453535001,1.485418097,1.510776005,1.546671499,1.595425666,1.649304545,1.709205263,1.772393412,1.835171218,1.894261039,1.947164663,1.992394387,2.029506568,2.058882927,2.081395083,2.098104517,2.110064426,2.11821884,2.123367607,2.124231825,2.126166971,2.127145441,2.12672388,2.125234804,2.12293916,2.120040304,2.116695498,2.113025292,2.109121185,2.105051847,2.100868142,2.096607171,2.092295484,2.087951623,2.083588123,2.07921306,2.074831265,2.070445248,2.066055909,2.061663085,2.057265959,2.052863361,2.048453999,2.044036619,2.039610108,2.035173568,2.030726343,2.026268021,2.02179842,2.017317539,2.012825513,2.00832254,2.003808812,1.999284446,1.994749411,1.990203475,1.985646157,1.981076705,1.976494097,1.971897058,1.967284117,1.962653671,1.958004082,1.953333779,1.948641365,1.943925723,1.939186105,1.9344222,1.929634166,1.924822632,1.919988665,1.915133697,1.910259422,1.905367684,1.900460344,1.89553916,1.890605676,1.885661143,1.880706471,1.875742221,1.870768635,1.865785697,1.860793227,1.855790988,1.850778793,1.845756614,1.840724671,1.835683493,1.830633958,1.825577296,1.820515078,1.815449163
0.290243745,0.603899951,0.914282152,1.017544019,1.075345384,1.136874591,1.244454088,1.362221596,1.422166606,1.462830153,1.49996769,1.531922973,1.557273978,1.593042481,1.641564749,1.695147233,1.754725139,1.817580429,1.88002042,1.938771375,1.991339509,2.03624068,2.073032994,2.102098183,2.124306749,2.140718541,2.152384992,2.160248443,2.165107188,2.165901781,2.167616065,2.168302328,2.167585725,2.165797802,2.163198666,2.159990966,2.156331377,2.152339974,2.148107882,2.143703477,2.13917741,2.134566622,2.129897556,2.125188686,2.120452506,2.115697074,2.110927219,2.106145459,2.101352712,2.096548837,2.091733039,2.086904181,2.082061002,2.077202287,2.072326969,2.067434205,2.062523408,2.057594254,2.052646666,2.047680781,2.042696895,2.037695408,2.032676755,2.027641339,2.022589468,2.017521301,2.012436808,2.007335749,2.002217673,1.997081947,1.991927796,1.986754384,1.981560895,1.976346639,1.971111151,1.965854297,1.960576351,1.955278057,1.949960657,1.944625883,1.939275912,1.933913284,1.928540793,1.923161355,1.91777787,1.912393084,1.907009469,1.90162913,1.896253744,1.89088454,1.885522322,1.88016752,1.87482028,1.869480566,1.864148274,1.858823336,1.85350582,1.848196001,1.842894408,1.837601844,1.83231938,1.827048324
0.34273101,0.654597065,0.965326966,1.068716722,1.126420978,1.187702598,1.294932509,1.412439222,1.472226446,1.512841812,1.550036186,1.582073116,1.607409057,1.643020977,1.691264157,1.744494219,1.80369579,1.86616962,1.92822686,1.986596536,2.038788813,2.083322964,2.119758788,2.148477989,2.17034991,2.18643271,2.197775996,2.20532033,2.209862342,2.210581101,2.212055342,2.212425193,2.211390395,2.20928139,2.206357322,2.202820023,2.198825482,2.194493213,2.189913891,2.185155541,2.180268545,2.175289644,2.170245139,2.165153406,2.160026873,2.154873562,2.149698282,2.144503548,2.13929028,2.134058351,2.128806982,2.123535057,2.118241343,2.112924656,2.107583971,2.102218498,2.096827715,2.091411382,2.085969532,2.080502433,2.075010552,2.069494492,2.063954936,2.058392583,2.05280809,2.047202023,2.041574818,2.035926766,2.030258014,2.024568588,2.018858447,2.01312755,2.007375942,2.001603851,1.995811792,1.990000655,1.984171789,1.978327048,1.972468816,1.966599985,1.960723909,1.954844303,1.948965128,1.943090447,1.937224273,1.931370416,1.925532353,1.919713117,1.913915226,1.90814065,1.902390819,1.896666673,1.890968737,1.885297224,1.879652148,1.874033431,1.868441007,1.862874906,1.857335304,1.851822564,1.846337238,1.840880052
0.398388652,0.708222839,1.01941945,1.122986427,1.180597183,1.241612745,1.348472732,1.465712968,1.525330286,1.565891068,1.603147696,1.635272462,1.66057994,1.695998301,1.743906321,1.79671933,1.855484227,1.91752302,1.979148972,2.03709238,2.088866667,2.132994248,2.169036473,2.197374915,2.218877664,2.234601104,2.245592916,2.252791765,2.256992482,2.257629764,2.258846698,2.258878725,2.257505655,2.255056672,2.251789817,2.247905974,2.243560332,2.238871748,2.233930361,2.228803777,2.223542046,2.218181665,2.212748748,2.207261541,2.201732381,2.196169229,2.190576856,2.184957754,2.179312838,2.173641976,2.167944399,2.162219001,2.156464567,2.150679939,2.144864125,2.139016381,2.133136244,2.127223556,2.12127845,2.115301329,2.109292821,2.103253734,2.097185,2.091087616,2.08496259,2.078810898,2.072633452,2.066431082,2.060204543,2.05395454,2.047681777,2.041387031,2.035071226,2.02873554,2.02238149,2.016011029,2.009626611,2.00323124,1.996828485,1.990422448,1.984017706,1.977619208,1.971232141,1.964861777,1.958513308,1.952191679,1.945901443,1.939646636,1.93343069,1.927256388,1.92112586,1.915040618,1.909001629,1.903009411,1.897064141,1.89116577,1.885314128,1.879509013,1.873750263,1.868037796,1.862371634,1.856751902
0.456484793,0.764025942,1.075813746,1.179611266,1.23713455,1.297867369,1.404339375,1.521309681,1.580744533,1.621242293,1.658563828,1.69077878,1.716038774,1.751219124,1.798727174,1.851050301,1.909311996,1.970858001,2.032001473,2.089472086,2.140785594,2.184467125,2.220079332,2.248003477,2.269106259,2.284442154,2.295056789,2.301886787,2.305725017,2.306276041,2.307221252,2.306898069,2.30517097,2.302367703,2.298745046,2.29450279,2.289795196,2.284740353,2.279427772,2.273924556,2.268280363,2.262531386,2.256703512,2.250814815,2.24487751,2.238899473,2.232885415,2.226837787,2.22075748,2.214644347,2.208497612,2.20231617,2.196098814,2.189844397,2.183551955,2.177220777,2.170850453,2.164440894,2.157992328,2.151505279,2.144980533,2.138419093,2.131822132,2.125190936,2.118526861,2.111831288,2.105105599,2.09835116,2.091569332,2.084761498,2.077929112,2.071073766,2.064197277,2.057301772,2.050389786,2.043464345,2.036529027,2.029588008,2.022646063,2.015708535,2.008781259,2.001870456,1.994982585,1.988124178,1.98130166,1.974521174,1.967788414,1.961108488,1.954485815,1.947924064,1.941426136,1.934994188,1.928629699,1.922333551,1.916106145,1.909947508,1.903857406,1.897835439,1.891881125,1.885993951,1.88017341,1.874419017
0.51615127,0.821121203,1.133628498,1.237713716,1.295158684,1.355595054,1.461664689,1.578364883,1.637604887,1.678029317,1.715415414,1.747718686,1.77290648,1.807797196,1.85483235,1.906585438,1.96427224,2.025264686,2.085873085,2.142824169,2.193634828,2.236832296,2.271980159,2.299459108,2.320134246,2.335057978,2.345273715,2.351715866,2.355175149,2.355636319,2.356299275,2.35560888,2.353517667,2.350351759,2.346366488,2.341760392,2.336686664,2.331262501,2.325576683,2.319695725,2.313668819,2.307531792,2.301310254,2.295022069,2.288679294,2.28228969,2.275857882,2.269386265,2.262875682,2.256325957,2.249736293,2.243105569,2.236432574,2.229716162,2.222955379,2.216149538,2.209298266,2.20240153,2.195459639,2.188473223,2.181443211,2.174370785,2.167257343,2.160104444,2.152913773,2.1456871,2.138426257,2.131133131,2.123809671,2.116457919,2.10908006,2.101678491,2.0942559,2.086815354,2.079360394,2.071895108,2.064424194,2.056952996,2.049487501,2.042034296,2.034600491,2.027193598,2.019821374,2.012491644,2.005212111,1.997990163,1.990832692,1.983745939,1.976735379,1.969805638,1.962960463,1.956202734,1.949534511,1.942957118,1.936471243,1.930077051,1.923774298,1.917562435,1.911440692,1.905408154,1.899463802,1.893606549
0.576403206,0.878509979,1.191867016,1.296300726,1.353680438,1.413810935,1.519469027,1.635903367,1.694937097,1.735276358,1.772723626,1.805108994,1.830194451,1.864737524,1.911219878,1.962316818,2.019353321,2.079729924,2.139750823,2.196137051,2.246405139,2.289083625,2.323736521,2.350743589,2.370968082,2.385460125,2.395260723,2.401301877,2.40437194,2.404741194,2.405116341,2.404053544,2.401595232,2.398065686,2.393718602,2.388751088,2.383315118,2.377526864,2.371474265,2.365223151,2.35882217,2.35230672,2.345702078,2.339025852,2.332289905,2.325501851,2.318666206,2.311785278,2.304859849,2.297889692,2.290873971,2.283811538,2.276701155,2.269541667,2.26233211,2.255071805,2.247760399,2.240397897,2.232984667,2.225521427,2.218009222,2.210449392,2.20284353,2.195193445,2.187501119,2.179768678,2.171998376,2.164192581,2.156353796,2.148484687,2.140588131,2.132667289,2.124725682,2.116767283,2.108796596,2.10081874,2.0928395,2.08486536,2.076903491,2.06896171,2.061048388,2.053172324,2.045342578,2.037568284,2.029858444,2.022221723,2.014666256,2.007199471,1.999827957,1.992557367,1.985392368,1.978336639,1.971392904,1.964563005,1.957847998,1.95124826,1.944763607,1.938393396,1.93213663,1.925992032,1.919958108,1.914033197
0.636164225,0.935106132,1.2494431,1.35428951,1.411621723,1.471442587,1.576686796,1.69286525,1.751683154,1.791924393,1.829426553,1.861883569,1.88683179,1.920964101,1.966808479,2.017159093,2.073468055,2.133166873,2.192549871,2.248329179,2.298019169,2.340148658,2.374281429,2.400795864,2.420553044,2.434600574,2.443976838,2.449611214,2.452289467,2.45256663,2.452654497,2.451222357,2.448402468,2.444517048,2.439817946,2.434500657,2.428715772,2.422578302,2.416175222,2.409571581,2.402815396,2.39594157,2.388974986,2.381932951,2.374827092,2.367664844,2.360450582,2.353186506,2.345873312,2.338510703,2.331097785,2.323633362,2.316116155,2.308544975,2.300918836,2.29323704,2.285499236,2.27770544,2.269856055,2.261951857,2.253993979,2.245983884,2.237923325,2.229814318,2.2216591,2.213460111,2.205219971,2.196941481,2.188627642,2.180281681,2.171907109,2.163507788,2.155088009,2.146652579,2.138206906,2.129757073,2.121309888,2.112872915,2.10445446,2.096063518,2.087709681,2.079403002,2.071153822,2.062972573,2.054869557,2.046854734,2.038937502,2.031126518,2.023429536,2.015853297,2.008403459,2.001084577,1.993900124,1.986852548,1.979943359,1.973173235,1.966542131,1.960049396,1.953693872,1.947473985,1.941387824,1.935433196
0.694296411,0.989766707,1.305211606,1.410538046,1.467845978,1.527360475,1.632196921,1.748136443,1.806731872,1.846861902,1.884410156,1.916924567,1.941696949,1.975352037,2.020470237,2.06998267,2.125487276,2.184448864,2.24314768,2.298283323,2.347365878,2.38892319,2.422517997,2.448526748,2.467807977,2.481406493,2.490357829,2.495588514,2.497881483,2.498068607,2.497876864,2.49608804,2.492921927,2.48869844,2.483667371,2.478022407,2.471912592,2.465451626,2.4587254,2.451798076,2.444716956,2.437516371,2.430220754,2.422847058,2.415406636,2.407906704,2.400351468,2.392742993,2.385081863,2.377367691,2.369599505,2.361776037,2.353895949,2.345957997,2.337961146,2.329904661,2.32178816,2.313611648,2.305375526,2.297080595,2.288728037,2.280319392,2.271856531,2.263341621,2.254777103,2.246165661,2.237510221,2.228813945,2.22008025,2.211312848,2.202515797,2.193693569,2.184851131,2.175994032,2.167128486,2.158261441,2.149400638,2.140554626,2.131732756,2.122945122,2.114202461,2.105516019,2.096897365,2.088358187,2.079910066,2.071564241,2.063331385,2.055221401,2.047243246,2.039404801,2.03171278,2.024172691,2.016788838,2.009564369,2.002501347,1.995600844,1.988863059,1.982287423,1.97587271,1.969617136,1.963518446,1.957573988
0.74963388,1.041326107,1.358002568,1.46387911,1.521192097,1.580411774,1.684856548,1.800582289,1.858952556,1.898958679,1.936542278,1.969096722,1.993652374,2.026762655,2.071066182,2.119649725,2.17427619,2.23244599,2.290420719,2.344883423,2.393337458,2.434308207,2.467356379,2.492855838,2.51166214,2.524817003,2.533352865,2.538193176,2.540117802,2.540219464,2.539763847,2.537641769,2.534155726,2.529623099,2.524291401,2.518352319,2.511953176,2.505206217,2.498196124,2.490986063,2.483622534,2.476139222,2.46856005,2.460901564,2.453174798,2.445386714,2.437541319,2.429640512,2.421684742,2.413673507,2.405605733,2.397480061,2.38929507,2.381049436,2.372742051,2.364372115,2.355939185,2.347443218,2.338884581,2.330264055,2.321582825,2.312842458,2.304044883,2.295192358,2.286287452,2.277333025,2.268332219,2.259288465,2.250205505,2.241087428,2.231938727,2.222764369,2.213569878,2.204361416,2.195145875,2.185930941,2.176725154,2.167537925,2.158379525,2.149261027,2.140194208,2.131191406,2.122265331,2.113428859,2.104694792,2.096075612,2.087583248,2.07922885,2.071022597,2.062973546,2.055089522,2.047377057,2.039841372,2.032486408,2.02531488,2.018328372,2.01152743,2.004911683,1.998479946,1.99223033,1.986160339,1.980266953
0.801018667,1.088632469,1.406657543,1.51315648,1.57051045,1.629456184,1.733536614,1.849082952,1.907230367,1.947101265,1.984708242,2.017283182,2.041580641,2.074079977,2.117483164,2.165051419,2.218731813,2.276062666,2.333282086,2.387052204,2.434866902,2.475247364,2.507751127,2.532748723,2.551092252,2.563820022,2.571961141,2.576435752,2.57802042,2.578043959,2.577348982,2.574928722,2.571160796,2.566359813,2.560770798,2.554583246,2.547942589,2.540959471,2.533717239,2.526277963,2.518687248,2.510978063,2.503173755,2.495290413,2.487338708,2.479325312,2.471253997,2.46312647,2.45494302,2.446703002,2.438405219,2.430048197,2.421630405,2.413150416,2.404607021,2.395999323,2.387326786,2.378589281,2.369787098,2.360920953,2.351991979,2.343001713,2.333952072,2.324845333,2.315684112,2.306471351,2.297210313,2.287904589,2.278558127,2.269175268,2.259760807,2.250320064,2.240858967,2.231384142,2.221902995,2.21242379,2.202955702,2.193508839,2.184094233,2.174723786,2.165410166,2.156166668,2.147007025,2.137945193,2.128995107,2.120170427,2.111484288,2.102949065,2.094576156,2.086375815,2.078357019,2.070527384,2.062893128,2.055459077,2.048228709,2.041204228,2.034386658,2.027775947,2.021371081,2.015170191,2.009170661,2.003369221
0.847337536,1.130584757,1.450066727,1.557261882,1.61469955,1.673402259,1.777157819,1.892569073,1.950501848,1.9902285,2.027846502,2.060421322,2.084420469,2.116246954,2.158670324,2.205144552,2.257819719,2.314274373,2.370718168,2.423787695,2.470964333,2.510763104,2.54273707,2.56725259,2.585157796,2.597487266,2.605266542,2.609412254,2.610697453,2.610653108,2.609752479,2.607081211,2.603081569,2.598065175,2.592274356,2.585896233,2.579074187,2.571917121,2.564506926,2.556904473,2.549154389,2.541288851,2.533330572,2.525295134,2.517192799,2.509029913,2.50080998,2.492534486,2.484203531,2.475816308,2.467371467,2.458867395,2.450302429,2.441675008,2.432983796,2.424227764,2.415406251,2.406518998,2.397566174,2.388548377,2.379466632,2.370322379,2.361117451,2.35185406,2.342534779,2.33316253,2.323740582,2.314272566,2.304762501,2.295214836,2.285634513,2.276027039,2.266398576,2.256756027,2.247107129,2.237460528,2.227825839,2.218213672,2.208635628,2.199104245,2.189632904,2.180235687,2.170927191,2.161722314,2.152636001,2.143682992,2.134877553,2.126233228,2.117762611,2.109477151,2.101387002,2.09350091,2.085826159,2.078368551,2.071132433,2.064120749,2.057335129,2.050775979,2.044442596,2.038333277,2.032445427,2.026775665
0.887558232,1.166169115,1.487205352,1.59517115,1.652741864,1.711242796,1.8147255,1.93005622,1.98778915,2.027365676,2.064982826,2.097537017,2.121201048,2.152299841,2.193673507,2.238985985,2.290608385,2.346161839,2.401822591,2.454196892,2.500750348,2.539989644,2.571461913,2.595528427,2.613032807,2.625005587,2.632468532,2.636334575,2.637373068,2.637274008,2.636210656,2.633347601,2.629178381,2.624011428,2.618086185,2.611587233,2.604655749,2.597398765,2.589896607,2.582208849,2.574379058,2.566438555,2.558409357,2.550306489,2.542139767,2.53391517,2.525635903,2.517303204,2.508916957,2.500476164,2.491979302,2.483424593,2.474810214,2.466134447,2.457395794,2.448593065,2.439725432,2.43079247,2.421794177,2.412730981,2.403603736,2.394413716,2.385162593,2.375852426,2.366485645,2.357065043,2.347593775,2.338075376,2.328513791,2.318913419,2.309279176,2.299616576,2.289931818,2.280231882,2.270524622,2.260818849,2.251124396,2.241452151,2.231814057,2.222223071,2.212693072,2.203238726,2.193875307,2.184618477,2.175484042,2.166487687,2.157644702,2.148969723,2.140476485,2.132177607,2.124084423,2.116206841,2.108553268,2.101130561,2.093944034,2.086997493,2.080293304,2.073832479,2.067614777,2.061638816,2.055902183,2.050401544
0.92076374,1.194492974,1.517167882,1.625978166,1.683737335,1.742087823,1.845362013,1.960676728,2.018231553,2.057655907,2.095261611,2.127775923,2.151073237,2.181399239,2.221666134,2.265763304,2.316299591,2.370941108,2.425825893,2.477524992,2.523484777,2.562201235,2.593213992,2.616878253,2.634032574,2.645703144,2.652907769,2.656555543,2.657411967,2.657274168,2.656099829,2.653115603,2.648850146,2.643608525,2.637627143,2.631087885,2.624129598,2.616857327,2.60934973,2.601665,2.593845571,2.585921841,2.577915083,2.569839718,2.56170507,2.553516724,2.545277553,2.536988516,2.528649257,2.520258563,2.511814713,2.503315741,2.494759638,2.486144499,2.477468639,2.468730672,2.459929569,2.451064694,2.442135827,2.433143173,2.424087356,2.41496941,2.40579077,2.396553251,2.387259039,2.377910682,2.368511099,2.359063588,2.349571866,2.340040114,2.330473044,2.320875982,2.311254958,2.30161681,2.291969282,2.282321113,2.272682111,2.263063194,2.253476404,2.24393487,2.234452728,2.225045,2.215727414,2.206516199,2.197427836,2.188478794,2.179685251,2.171062825,2.162626312,2.154389454,2.146364742,2.138563259,2.130994571,2.123666658,2.116585892,2.109757053,2.103183373,2.096866615,2.090807158,2.085004107,2.079455399,2.074157922
0.946183158,1.214815539,1.539198624,1.648925207,1.706933275,1.765193915,1.868335344,1.983707684,2.041113056,2.080387488,2.117973104,2.150430571,2.173336409,2.202856578,2.241975272,2.284820467,2.334253615,2.387988235,2.442119675,2.493178961,2.538589652,2.57683452,2.607444008,2.630766229,2.647634123,2.659069257,2.666085337,2.669587518,2.67033735,2.67017933,2.668953647,2.665928964,2.661650398,2.656419518,2.650469552,2.643979573,2.637085985,2.629891751,2.622473776,2.614888798,2.607178056,2.599370969,2.591488017,2.583542975,2.575544645,2.567498177,2.559406088,2.551269031,2.543086386,2.534856701,2.526578033,2.518248205,2.509864997,2.501426294,2.492930195,2.484375085,2.4757597,2.467083156,2.45834497,2.449545069,2.440683789,2.43176186,2.422780398,2.413740888,2.404645173,2.395495447,2.386294262,2.377044544,2.367749628,2.35841331,2.349039913,2.339634376,2.330202352,2.320750313,2.311285655,2.301816801,2.29235328,2.282905784,2.273486189,2.264107534,2.25478396,2.245530588,2.236363364,2.227298857,2.218354015,2.209545903,2.200891429,2.192407055,2.184108533,2.17601065,2.168127014,2.160469869,2.153049959,2.145876435,2.138956801,2.132296911,2.125900989,2.119771687,2.11391016,2.108316165,2.10298817,2.09792346
0.96321794,1.226573406,1.55271753,1.663428484,1.721749449,1.779988678,1.883082877,1.998594024,2.05588502,2.095016246,2.132575545,2.164962276,2.187459976,2.21615509,2.254101976,2.295677502,2.344008303,2.396857702,2.450274344,2.500744583,2.545665543,2.583504169,2.613779967,2.636832918,2.653489802,2.664767327,2.671675005,2.675114007,2.675841884,2.67568428,2.674473412,2.671497145,2.667296336,2.662168957,2.656344969,2.650000545,2.643269567,2.636252839,2.629025451,2.621642625,2.614144355,2.606559036,2.598906314,2.591199285,2.583446192,2.575651727,2.567818022,2.559945401,2.552032956,2.544078974,2.536081271,2.528037435,2.519945015,2.511801663,2.503605232,2.495353857,2.487046004,2.478680503,2.470256571,2.461773811,2.453232214,2.444632145,2.435974332,2.427259847,2.418490097,2.409666817,2.400792075,2.391868291,2.382898272,2.373885266,2.364833032,2.355745932,2.346629032,2.337488218,2.328330308,2.319163164,2.309995781,2.300838365,2.29170236,2.282600453,2.273546517,2.264555518,2.255643366,2.246826727,2.238122793,2.229549024,2.221122868,2.212861479,2.204781433,2.196898465,2.18922723,2.181781097,2.174571986,2.167610242,2.160904562,2.154461954,2.148287742,2.142385596,2.136757594,2.13140431,2.126324909,2.121517261
0.971462436,1.229400263,1.557340141,1.669097893,1.727797414,1.786089526,1.889229454,2.004965949,2.062183118,2.101182158,2.138711522,2.171017192,2.193098939,2.220964648,2.257735318,2.298043722,2.345291495,2.397294088,2.450050009,2.499996594,2.544500936,2.582011502,2.612035079,2.634902473,2.651433791,2.662640692,2.669528451,2.672994263,2.673791694,2.673656695,2.672531478,2.669698147,2.665671067,2.660744573,2.655145307,2.649046493,2.642579438,2.635842747,2.628909645,2.621833804,2.614653932,2.60739737,2.600082897,2.592722901,2.585325044,2.577893531,2.570430089,2.562934693,2.555406123,2.547842391,2.540241049,2.532599435,2.524914846,2.517184678,2.509406522,2.501578234,2.493697987,2.485764297,2.477776042,2.469732463,2.461633162,2.453478084,2.445267507,2.437002019,2.42868251,2.420310162,2.411886455,2.403413184,2.394892494,2.386326938,2.377719548,2.369073932,2.360394378,2.351685978,2.342954755,2.334207774,2.32545326,2.316700679,2.307960789,2.29924566,2.290568639,2.281944275,2.27338819,2.264916903,2.256547619,2.248297972,2.240185759,2.232228649,2.224443896,2.216848063,2.209456762,2.202284427,2.195344124,2.1886474,2.182204175,2.176022674,2.170109407,2.164469173,2.159105107,2.154018746,2.149210118,2.144677846
0.972132657,1.224554643,1.554305668,1.667164977,1.726308159,1.784730835,1.888013926,2.004064881,2.061252853,2.100134539,2.137632878,2.169850874,2.191517883,2.218564949,2.25417462,2.293239012,2.339441449,2.390651662,2.44281528,2.492316682,2.536489472,2.573761002,2.603623572,2.626397794,2.642896637,2.654126563,2.661088628,2.664676121,2.665638694,2.665549354,2.664583098,2.661989879,2.65823454,2.653607781,2.648332925,2.642580236,2.636478437,2.63012391,2.623588005,2.61692282,2.610165759,2.603343086,2.596472697,2.589566252,2.582630808,2.575670072,2.568685343,2.561676229,2.554641189,2.547577936,2.540483747,2.533355691,2.526190802,2.518986203,2.511739206,2.504447371,2.497108555,2.489720938,2.482283033,2.474793691,2.467252085,2.459657701,2.452010317,2.44430998,2.436556997,2.428751919,2.420895551,2.412988961,2.405033521,2.397030964,2.388983453,2.380893685,2.372765006,2.364601531,2.356408288,2.348191342,2.339957927,2.331716538,2.323477013,2.31525056,2.307049757,2.298888489,2.290781844,2.282745959,2.274797818,2.266955017,2.259235498,2.251657264,2.244238086,2.236995217,2.229945118,2.223103209,2.216483652,2.210099171,2.203960918,2.198078373,2.192459294,2.187109698,2.182033885,2.177234483,2.172712529,2.16846756
